method,reference_scene_id,master_sequence_id,scene_id,sequence_id,order_id,prefix,T,prediction_digest,id_switches,transition_opportunities,id_switch_rate,active_correct_matches,active_wrong_matches,births,false_births,rejected_births,fragmentation_count,merge_count,gap_opportunities,reactivation_attempts,predicted_reactivation_events,correct_reactivations,wrong_reactivations,no_attempts,reactivation_accuracy,reactivation_precision,reactivation_recall,reactivation_coverage
B3,ddc73797-765b-241a-9e2c-097c5989baf6,scene0449_01-scene0449_02-scene0449_00-scene0449_04-scene0449_05,scene0449_01-scene0449_02-scene0449_00-scene0449_04-scene0449_05,scene0449_01-scene0449_02-scene0449_00-scene0449_04-scene0449_05:canonical,canonical,3,3,4296037b62b1b43cccafbb62f048e8b6b560358d213d1cbd4508aca9639989b8,0,8,0.0,15,3,20,12,0,0,0,0,0,0,0,0,0,,,,
B3,ddc73797-765b-241a-9e2c-097c5989baf6,scene0449_01-scene0449_02-scene0449_00-scene0449_04-scene0449_05,scene0449_01-scene0449_02-scene0449_00-scene0449_04-scene0449_05,scene0449_01-scene0449_02-scene0449_00-scene0449_04-scene0449_05:canonical,canonical,4,4,4296037b62b1b43cccafbb62f048e8b6b560358d213d1cbd4508aca9639989b8,0,21,0.0,28,7,23,14,0,0,0,1,1,1,1,0,0,1.0,1.0,1.0,1.0
B3,ddc73797-765b-241a-9e2c-097c5989baf6,scene0449_01-scene0449_02-scene0449_00-scene0449_04-scene0449_05,scene0449_01-scene0449_02-scene0449_00-scene0449_04-scene0449_05,scene0449_01-scene0449_02-scene0449_00-scene0449_04-scene0449_05:canonical,canonical,5,5,4296037b62b1b43cccafbb62f048e8b6b560358d213d1cbd4508aca9639989b8,0,31,0.0,39,11,23,14,0,0,0,1,1,1,1,0,0,1.0,1.0,1.0,1.0
B3,ddc73797-765b-241a-9e2c-097c5989baf6,scene0449_01-scene0449_02-scene0449_00-scene0449_04-scene0449_05,scene0449_01-scene0449_02-scene0449_00-scene0449_04-scene0449_05,scene0449_01-scene0449_02-scene0449_00-scene0449_04-scene0449_05:reverse,reverse,2,2,234ced5610d8642a9c003ad75c9ffadc3dc21963fa35e9f021136c8219c5e86c,2,10,0.2,9,6,23,7,0,1,1,0,0,0,0,0,0,,,,
B3,ddc73797-765b-241a-9e2c-097c5989baf6,scene0449_01-scene0449_02-scene0449_00-scene0449_04-scene0449_05,scene0449_01-scene0449_02-scene0449_00-scene0449_04-scene0449_05,scene0449_01-scene0449_02-scene0449_00-scene0449_04-scene0449_05:reverse,reverse,3,3,234ced5610d8642a9c003ad75c9ffadc3dc21963fa35e9f021136c8219c5e86c,6,22,0.2727272727272727,18,14,24,8,0,4,3,1,1,1,0,1,0,0.0,0.0,0.0,1.0
B3,ddc73797-765b-241a-9e2c-097c5989baf6,scene0449_01-scene0449_02-scene0449_00-scene0449_04-scene0449_05,scene0449_01-scene0449_02-scene0449_00-scene0449_04-scene0449_05,scene0449_01-scene0449_02-scene0449_00-scene0449_04-scene0449_05:reverse,reverse,4,4,234ced5610d8642a9c003ad75c9ffadc3dc21963fa35e9f021136c8219c5e86c,8,33,0.24242424242424243,27,18,24,8,0,6,3,3,2,2,0,2,1,0.0,0.0,0.0,0.6666666666666666
B3,ddc73797-765b-241a-9e2c-097c5989baf6,scene0449_01-scene0449_02-scene0449_00-scene0449_04-scene0449_05,scene0449_01-scene0449_02-scene0449_00-scene0449_04-scene0449_05,scene0449_01-scene0449_02-scene0449_00-scene0449_04-scene0449_05:reverse,reverse,5,5,234ced5610d8642a9c003ad75c9ffadc3dc21963fa35e9f021136c8219c5e86c,9,34,0.2647058823529412,27,27,25,9,0,6,4,7,2,2,0,2,5,0.0,0.0,0.0,0.2857142857142857
B3,ddc73797-765b-241a-9e2c-097c5989baf6,scene0449_01-scene0449_02-scene0449_00-scene0449_04-scene0449_05,scene0449_01-scene0449_02-scene0449_00-scene0449_04-scene0449_05,scene0449_01-scene0449_02-scene0449_00-scene0449_04-scene0449_05:sha256_seed45,sha256_seed45,2,2,1d189cf2ad1d9d6b8186380f464fb82637bbf5cad76de03b895fe4b87d968f93,0,0,,5,1,17,8,0,0,0,0,0,0,0,0,0,,,,
B3,ddc73797-765b-241a-9e2c-097c5989baf6,scene0449_01-scene0449_02-scene0449_00-scene0449_04-scene0449_05,scene0449_01-scene0449_02-scene0449_00-scene0449_04-scene0449_05,scene0449_01-scene0449_02-scene0449_00-scene0449_04-scene0449_05:sha256_seed45,sha256_seed45,3,3,1d189cf2ad1d9d6b8186380f464fb82637bbf5cad76de03b895fe4b87d968f93,0,10,0.0,15,4,18,9,0,0,1,0,0,0,0,0,0,,,,
B3,ddc73797-765b-241a-9e2c-097c5989baf6,scene0449_01-scene0449_02-scene0449_00-scene0449_04-scene0449_05,scene0449_01-scene0449_02-scene0449_00-scene0449_04-scene0449_05,scene0449_01-scene0449_02-scene0449_00-scene0449_04-scene0449_05:sha256_seed45,sha256_seed45,4,4,1d189cf2ad1d9d6b8186380f464fb82637bbf5cad76de03b895fe4b87d968f93,3,22,0.13636363636363635,24,9,24,15,0,3,2,2,0,0,0,0,2,,,0.0,0.0
B3,ddc73797-765b-241a-9e2c-097c5989baf6,scene0449_01-scene0449_02-scene0449_00-scene0449_04-scene0449_05,scene0449_01-scene0449_02-scene0449_00-scene0449_04-scene0449_05,scene0449_01-scene0449_02-scene0449_00-scene0449_04-scene0449_05:sha256_seed45,sha256_seed45,5,5,1d189cf2ad1d9d6b8186380f464fb82637bbf5cad76de03b895fe4b87d968f93,5,32,0.15625,32,15,24,15,0,4,4,3,1,1,0,1,2,0.0,0.0,0.0,0.3333333333333333
B3,ddc73797-765b-241a-9e2c-097c5989baf6,scene0449_02-scene0449_00-scene0449_04-scene0449_05-scene0449_03,scene0449_02-scene0449_00-scene0449_04-scene0449_05-scene0449_03,scene0449_02-scene0449_00-scene0449_04-scene0449_05-scene0449_03:canonical,canonical,2,2,2979d36607549e3da60e8fafc46069caeaf39eb9b5ede66a0804bb32d49296be,0,5,0.0,8,2,20,7,0,0,0,0,0,0,0,0,0,,,,
B3,ddc73797-765b-241a-9e2c-097c5989baf6,scene0449_02-scene0449_00-scene0449_04-scene0449_05-scene0449_03,scene0449_02-scene0449_00-scene0449_04-scene0449_05-scene0449_03,scene0449_02-scene0449_00-scene0449_04-scene0449_05-scene0449_03:canonical,canonical,3,3,2979d36607549e3da60e8fafc46069caeaf39eb9b5ede66a0804bb32d49296be,0,18,0.0,21,6,23,9,0,0,0,1,1,1,1,0,0,1.0,1.0,1.0,1.0
B3,ddc73797-765b-241a-9e2c-097c5989baf6,scene0449_02-scene0449_00-scene0449_04-scene0449_05-scene0449_03,scene0449_02-scene0449_00-scene0449_04-scene0449_05-scene0449_03,scene0449_02-scene0449_00-scene0449_04-scene0449_05-scene0449_03:canonical,canonical,4,4,2979d36607549e3da60e8fafc46069caeaf39eb9b5ede66a0804bb32d49296be,0,28,0.0,32,10,23,9,0,0,0,1,1,1,1,0,0,1.0,1.0,1.0,1.0
B3,ddc73797-765b-241a-9e2c-097c5989baf6,scene0449_02-scene0449_00-scene0449_04-scene0449_05-scene0449_03,scene0449_02-scene0449_00-scene0449_04-scene0449_05-scene0449_03,scene0449_02-scene0449_00-scene0449_04-scene0449_05-scene0449_03:canonical,canonical,5,5,2979d36607549e3da60e8fafc46069caeaf39eb9b5ede66a0804bb32d49296be,0,33,0.0,36,11,24,10,0,0,0,5,2,2,2,0,3,1.0,1.0,0.4,0.4
B3,ddc73797-765b-241a-9e2c-097c5989baf6,scene0449_02-scene0449_00-scene0449_04-scene0449_05-scene0449_03,scene0449_02-scene0449_00-scene0449_04-scene0449_05-scene0449_03,scene0449_02-scene0449_00-scene0449_04-scene0449_05-scene0449_03:reverse,reverse,2,2,305db30d65b70d6643f3037154f54a09af15cbabe5d7819ca0b0eb8a4ef32652,1,5,0.2,5,2,15,2,0,1,0,0,0,0,0,0,0,,,,
B3,ddc73797-765b-241a-9e2c-097c5989baf6,scene0449_02-scene0449_00-scene0449_04-scene0449_05-scene0449_03,scene0449_02-scene0449_00-scene0449_04-scene0449_05-scene0449_03,scene0449_02-scene0449_00-scene0449_04-scene0449_05-scene0449_03:reverse,reverse,3,3,305db30d65b70d6643f3037154f54a09af15cbabe5d7819ca0b0eb8a4ef32652,4,15,0.26666666666666666,13,8,23,8,0,3,1,0,0,0,0,0,0,,,,
B3,ddc73797-765b-241a-9e2c-097c5989baf6,scene0449_02-scene0449_00-scene0449_04-scene0449_05-scene0449_03,scene0449_02-scene0449_00-scene0449_04-scene0449_05-scene0449_03,scene0449_02-scene0449_00-scene0449_04-scene0449_05-scene0449_03:reverse,reverse,4,4,305db30d65b70d6643f3037154f54a09af15cbabe5d7819ca0b0eb8a4ef32652,8,27,0.2962962962962963,22,16,24,9,0,6,2,1,1,1,1,0,0,1.0,1.0,1.0,1.0
B3,ddc73797-765b-241a-9e2c-097c5989baf6,scene0449_02-scene0449_00-scene0449_04-scene0449_05-scene0449_03,scene0449_02-scene0449_00-scene0449_04-scene0449_05-scene0449_03,scene0449_02-scene0449_00-scene0449_04-scene0449_05-scene0449_03:reverse,reverse,5,5,305db30d65b70d6643f3037154f54a09af15cbabe5d7819ca0b0eb8a4ef32652,9,38,0.23684210526315788,31,20,24,9,0,7,2,3,2,2,2,0,1,1.0,1.0,0.6666666666666666,0.6666666666666666
B3,ddc73797-765b-241a-9e2c-097c5989baf6,scene0449_02-scene0449_00-scene0449_04-scene0449_05-scene0449_03,scene0449_02-scene0449_00-scene0449_04-scene0449_05-scene0449_03,scene0449_02-scene0449_00-scene0449_04-scene0449_05-scene0449_03:sha256_seed45,sha256_seed45,2,2,203899e70e991fd41af8a19e3d8781df4a3baac86502a57294c8de5a64bcf9a8,2,4,0.5,3,4,22,7,0,2,0,0,0,0,0,0,0,,,,
B3,ddc73797-765b-241a-9e2c-097c5989baf6,scene0449_02-scene0449_00-scene0449_04-scene0449_05-scene0449_03,scene0449_02-scene0449_00-scene0449_04-scene0449_05-scene0449_03,scene0449_02-scene0449_00-scene0449_04-scene0449_05-scene0449_03:sha256_seed45,sha256_seed45,3,3,203899e70e991fd41af8a19e3d8781df4a3baac86502a57294c8de5a64bcf9a8,5,15,0.3333333333333333,10,10,22,7,0,5,0,1,1,1,1,0,0,1.0,1.0,1.0,1.0
B3,ddc73797-765b-241a-9e2c-097c5989baf6,scene0449_02-scene0449_00-scene0449_04-scene0449_05-scene0449_03,scene0449_02-scene0449_00-scene0449_04-scene0449_05-scene0449_03,scene0449_02-scene0449_00-scene0449_04-scene0449_05-scene0449_03:sha256_seed45,sha256_seed45,4,4,203899e70e991fd41af8a19e3d8781df4a3baac86502a57294c8de5a64bcf9a8,7,27,0.25925925925925924,21,13,28,13,0,7,0,3,1,1,1,0,2,1.0,1.0,0.3333333333333333,0.3333333333333333
B3,ddc73797-765b-241a-9e2c-097c5989baf6,scene0449_02-scene0449_00-scene0449_04-scene0449_05-scene0449_03,scene0449_02-scene0449_00-scene0449_04-scene0449_05-scene0449_03,scene0449_02-scene0449_00-scene0449_04-scene0449_05-scene0449_03:sha256_seed45,sha256_seed45,5,5,203899e70e991fd41af8a19e3d8781df4a3baac86502a57294c8de5a64bcf9a8,9,37,0.24324324324324326,30,18,28,13,0,8,1,4,2,2,1,1,2,0.5,0.5,0.25,0.5
B3,ddc73797-765b-241a-9e2c-097c5989baf6,scene0449_03-scene0449_01-scene0449_02-scene0449_00-scene0449_04,scene0449_03-scene0449_01-scene0449_02-scene0449_00-scene0449_04,scene0449_03-scene0449_01-scene0449_02-scene0449_00-scene0449_04:canonical,canonical,2,2,fad5e3a95c1ba6a84a7ef17ddfc334a68ca7f2737e9f47c9945027b019577c0d,1,1,1.0,0,5,11,5,0,0,1,0,0,0,0,0,0,,,,
B3,ddc73797-765b-241a-9e2c-097c5989baf6,scene0449_03-scene0449_01-scene0449_02-scene0449_00-scene0449_04,scene0449_03-scene0449_01-scene0449_02-scene0449_00-scene0449_04,scene0449_03-scene0449_01-scene0449_02-scene0449_00-scene0449_04:canonical,canonical,3,3,fad5e3a95c1ba6a84a7ef17ddfc334a68ca7f2737e9f47c9945027b019577c0d,1,5,0.2,2,7,15,6,0,0,2,4,4,4,3,1,0,0.75,0.75,0.75,1.0
B3,ddc73797-765b-241a-9e2c-097c5989baf6,scene0449_03-scene0449_01-scene0449_02-scene0449_00-scene0449_04,scene0449_03-scene0449_01-scene0449_02-scene0449_00-scene0449_04,scene0449_03-scene0449_01-scene0449_02-scene0449_00-scene0449_04:canonical,canonical,4,4,fad5e3a95c1ba6a84a7ef17ddfc334a68ca7f2737e9f47c9945027b019577c0d,2,14,0.14285714285714285,12,9,21,10,0,1,2,5,5,5,3,2,0,0.6,0.6,0.6,1.0
B3,ddc73797-765b-241a-9e2c-097c5989baf6,scene0449_03-scene0449_01-scene0449_02-scene0449_00-scene0449_04,scene0449_03-scene0449_01-scene0449_02-scene0449_00-scene0449_04,scene0449_03-scene0449_01-scene0449_02-scene0449_00-scene0449_04:canonical,canonical,5,5,fad5e3a95c1ba6a84a7ef17ddfc334a68ca7f2737e9f47c9945027b019577c0d,2,27,0.07407407407407407,25,13,24,12,0,1,2,6,6,6,4,2,0,0.6666666666666666,0.6666666666666666,0.6666666666666666,1.0
B3,ddc73797-765b-241a-9e2c-097c5989baf6,scene0449_03-scene0449_01-scene0449_02-scene0449_00-scene0449_04,scene0449_03-scene0449_01-scene0449_02-scene0449_00-scene0449_04,scene0449_03-scene0449_01-scene0449_02-scene0449_00-scene0449_04:reverse,reverse,2,2,c85a2f2be2f1586b37b6d7df020d96ae71114f97e5f8c1e9c198d53fd67aab3a,1,11,0.09090909090909091,12,3,22,8,0,1,0,0,0,0,0,0,0,,,,
B3,ddc73797-765b-241a-9e2c-097c5989baf6,scene0449_03-scene0449_01-scene0449_02-scene0449_00-scene0449_04,scene0449_03-scene0449_01-scene0449_02-scene0449_00-scene0449_04,scene0449_03-scene0449_01-scene0449_02-scene0449_00-scene0449_04:reverse,reverse,3,3,c85a2f2be2f1586b37b6d7df020d96ae71114f97e5f8c1e9c198d53fd67aab3a,2,21,0.09523809523809523,22,7,22,8,0,2,0,1,0,0,0,0,1,,,0.0,0.0
B3,ddc73797-765b-241a-9e2c-097c5989baf6,scene0449_03-scene0449_01-scene0449_02-scene0449_00-scene0449_04,scene0449_03-scene0449_01-scene0449_02-scene0449_00-scene0449_04,scene0449_03-scene0449_01-scene0449_02-scene0449_00-scene0449_04:reverse,reverse,4,4,c85a2f2be2f1586b37b6d7df020d96ae71114f97e5f8c1e9c198d53fd67aab3a,3,22,0.13636363636363635,22,16,23,9,0,2,1,5,0,0,0,0,5,,,0.0,0.0
B3,ddc73797-765b-241a-9e2c-097c5989baf6,scene0449_03-scene0449_01-scene0449_02-scene0449_00-scene0449_04,scene0449_03-scene0449_01-scene0449_02-scene0449_00-scene0449_04,scene0449_03-scene0449_01-scene0449_02-scene0449_00-scene0449_04:reverse,reverse,5,5,c85a2f2be2f1586b37b6d7df020d96ae71114f97e5f8c1e9c198d53fd67aab3a,5,27,0.18518518518518517,22,18,24,10,0,3,3,11,3,3,2,1,8,0.6666666666666666,0.6666666666666666,0.18181818181818182,0.2727272727272727
B3,ddc73797-765b-241a-9e2c-097c5989baf6,scene0449_03-scene0449_01-scene0449_02-scene0449_00-scene0449_04,scene0449_03-scene0449_01-scene0449_02-scene0449_00-scene0449_04,scene0449_03-scene0449_01-scene0449_02-scene0449_00-scene0449_04:sha256_seed45,sha256_seed45,2,2,1a50057cd2b394f5b011ae777e5aab72062552252a42311a4f06cbf4759be1b4,1,1,1.0,0,5,11,5,0,0,1,0,0,0,0,0,0,,,,
B3,ddc73797-765b-241a-9e2c-097c5989baf6,scene0449_03-scene0449_01-scene0449_02-scene0449_00-scene0449_04,scene0449_03-scene0449_01-scene0449_02-scene0449_00-scene0449_04,scene0449_03-scene0449_01-scene0449_02-scene0449_00-scene0449_04:sha256_seed45,sha256_seed45,3,3,1a50057cd2b394f5b011ae777e5aab72062552252a42311a4f06cbf4759be1b4,2,5,0.4,4,7,18,8,0,1,2,4,3,3,3,0,1,1.0,1.0,0.75,0.75
B3,ddc73797-765b-241a-9e2c-097c5989baf6,scene0449_03-scene0449_01-scene0449_02-scene0449_00-scene0449_04,scene0449_03-scene0449_01-scene0449_02-scene0449_00-scene0449_04,scene0449_03-scene0449_01-scene0449_02-scene0449_00-scene0449_04:sha256_seed45,sha256_seed45,4,4,1a50057cd2b394f5b011ae777e5aab72062552252a42311a4f06cbf4759be1b4,3,16,0.1875,14,10,18,8,0,1,3,5,4,4,3,1,1,0.75,0.75,0.6,0.8
B3,ddc73797-765b-241a-9e2c-097c5989baf6,scene0449_03-scene0449_01-scene0449_02-scene0449_00-scene0449_04,scene0449_03-scene0449_01-scene0449_02-scene0449_00-scene0449_04,scene0449_03-scene0449_01-scene0449_02-scene0449_00-scene0449_04:sha256_seed45,sha256_seed45,5,5,1a50057cd2b394f5b011ae777e5aab72062552252a42311a4f06cbf4759be1b4,6,28,0.21428571428571427,23,15,24,14,0,3,5,7,4,4,3,1,3,0.75,0.75,0.42857142857142855,0.5714285714285714
B3,ddc73797-765b-241a-9e2c-097c5989baf6,scene0449_04-scene0449_05-scene0449_03-scene0449_01-scene0449_02,scene0449_04-scene0449_05-scene0449_03-scene0449_01-scene0449_02,scene0449_04-scene0449_05-scene0449_03-scene0449_01-scene0449_02:canonical,canonical,2,2,15f1f51cb30029f91558ade51e617bac09602d6038afed30ce9d3506b6045102,0,10,0.0,10,4,19,5,0,0,0,0,0,0,0,0,0,,,,
B3,ddc73797-765b-241a-9e2c-097c5989baf6,scene0449_04-scene0449_05-scene0449_03-scene0449_01-scene0449_02,scene0449_04-scene0449_05-scene0449_03-scene0449_01-scene0449_02,scene0449_04-scene0449_05-scene0449_03-scene0449_01-scene0449_02:canonical,canonical,3,3,15f1f51cb30029f91558ade51e617bac09602d6038afed30ce9d3506b6045102,0,15,0.0,14,5,20,6,0,0,0,2,1,1,1,0,1,1.0,1.0,0.5,0.5
B3,ddc73797-765b-241a-9e2c-097c5989baf6,scene0449_04-scene0449_05-scene0449_03-scene0449_01-scene0449_02,scene0449_04-scene0449_05-scene0449_03-scene0449_01-scene0449_02,scene0449_04-scene0449_05-scene0449_03-scene0449_01-scene0449_02:canonical,canonical,4,4,15f1f51cb30029f91558ade51e617bac09602d6038afed30ce9d3506b6045102,1,16,0.0625,14,8,26,12,0,0,1,6,1,1,1,0,5,1.0,1.0,0.16666666666666666,0.16666666666666666
B3,ddc73797-765b-241a-9e2c-097c5989baf6,scene0449_04-scene0449_05-scene0449_03-scene0449_01-scene0449_02,scene0449_04-scene0449_05-scene0449_03-scene0449_01-scene0449_02,scene0449_04-scene0449_05-scene0449_03-scene0449_01-scene0449_02:canonical,canonical,5,5,15f1f51cb30029f91558ade51e617bac09602d6038afed30ce9d3506b6045102,6,24,0.25,14,13,31,15,0,5,2,16,4,4,3,1,12,0.75,0.75,0.1875,0.25
B3,ddc73797-765b-241a-9e2c-097c5989baf6,scene0449_04-scene0449_05-scene0449_03-scene0449_01-scene0449_02,scene0449_04-scene0449_05-scene0449_03-scene0449_01-scene0449_02,scene0449_04-scene0449_05-scene0449_03-scene0449_01-scene0449_02:reverse,reverse,2,2,ed0085309622698259129b5862919c2c3607b64bab6fab857c8d99593db66a14,0,0,,0,7,15,6,0,0,1,0,0,0,0,0,0,,,,
B3,ddc73797-765b-241a-9e2c-097c5989baf6,scene0449_04-scene0449_05-scene0449_03-scene0449_01-scene0449_02,scene0449_04-scene0449_05-scene0449_03-scene0449_01-scene0449_02,scene0449_04-scene0449_05-scene0449_03-scene0449_01-scene0449_02:reverse,reverse,3,3,ed0085309622698259129b5862919c2c3607b64bab6fab857c8d99593db66a14,2,4,0.5,1,9,16,7,0,2,2,5,2,2,1,1,3,0.5,0.5,0.2,0.4
B3,ddc73797-765b-241a-9e2c-097c5989baf6,scene0449_04-scene0449_05-scene0449_03-scene0449_01-scene0449_02,scene0449_04-scene0449_05-scene0449_03-scene0449_01-scene0449_02,scene0449_04-scene0449_05-scene0449_03-scene0449_01-scene0449_02:reverse,reverse,4,4,ed0085309622698259129b5862919c2c3607b64bab6fab857c8d99593db66a14,3,10,0.3,5,10,24,9,0,3,2,8,3,3,2,1,5,0.6666666666666666,0.6666666666666666,0.25,0.375
B3,ddc73797-765b-241a-9e2c-097c5989baf6,scene0449_04-scene0449_05-scene0449_03-scene0449_01-scene0449_02,scene0449_04-scene0449_05-scene0449_03-scene0449_01-scene0449_02,scene0449_04-scene0449_05-scene0449_03-scene0449_01-scene0449_02:reverse,reverse,5,5,ed0085309622698259129b5862919c2c3607b64bab6fab857c8d99593db66a14,8,22,0.36363636363636365,13,16,32,17,0,7,3,10,3,3,2,1,7,0.6666666666666666,0.6666666666666666,0.2,0.3
B3,ddc73797-765b-241a-9e2c-097c5989baf6,scene0449_04-scene0449_05-scene0449_03-scene0449_01-scene0449_02,scene0449_04-scene0449_05-scene0449_03-scene0449_01-scene0449_02,scene0449_04-scene0449_05-scene0449_03-scene0449_01-scene0449_02:sha256_seed45,sha256_seed45,2,2,3a1e4bf9a6b27dba030533d82efa974c9e64558b548f1e1a1d42356e5bfa2376,1,1,1.0,0,5,11,5,0,0,1,0,0,0,0,0,0,,,,
B3,ddc73797-765b-241a-9e2c-097c5989baf6,scene0449_04-scene0449_05-scene0449_03-scene0449_01-scene0449_02,scene0449_04-scene0449_05-scene0449_03-scene0449_01-scene0449_02,scene0449_04-scene0449_05-scene0449_03-scene0449_01-scene0449_02:sha256_seed45,sha256_seed45,3,3,3a1e4bf9a6b27dba030533d82efa974c9e64558b548f1e1a1d42356e5bfa2376,1,5,0.2,2,7,15,6,0,0,2,4,4,4,3,1,0,0.75,0.75,0.75,1.0
B3,ddc73797-765b-241a-9e2c-097c5989baf6,scene0449_04-scene0449_05-scene0449_03-scene0449_01-scene0449_02,scene0449_04-scene0449_05-scene0449_03-scene0449_01-scene0449_02,scene0449_04-scene0449_05-scene0449_03-scene0449_01-scene0449_02:sha256_seed45,sha256_seed45,4,4,3a1e4bf9a6b27dba030533d82efa974c9e64558b548f1e1a1d42356e5bfa2376,3,15,0.2,11,9,23,12,0,2,2,5,5,5,3,2,0,0.6,0.6,0.6,1.0
B3,ddc73797-765b-241a-9e2c-097c5989baf6,scene0449_04-scene0449_05-scene0449_03-scene0449_01-scene0449_02,scene0449_04-scene0449_05-scene0449_03-scene0449_01-scene0449_02,scene0449_04-scene0449_05-scene0449_03-scene0449_01-scene0449_02:sha256_seed45,sha256_seed45,5,5,3a1e4bf9a6b27dba030533d82efa974c9e64558b548f1e1a1d42356e5bfa2376,5,24,0.20833333333333334,20,15,23,12,0,3,3,5,5,5,3,2,0,0.6,0.6,0.6,1.0
B3,ddc73797-765b-241a-9e2c-097c5989baf6,scene0449_05-scene0449_03-scene0449_01-scene0449_02-scene0449_00,scene0449_05-scene0449_03-scene0449_01-scene0449_02-scene0449_00,scene0449_05-scene0449_03-scene0449_01-scene0449_02-scene0449_00:canonical,canonical,2,2,de1f9ec72f3dccdc6dd040806ce2e0bd88e62726d9b4e65830edcbce255c7034,0,4,0.0,5,1,17,3,0,0,0,0,0,0,0,0,0,,,,
B3,ddc73797-765b-241a-9e2c-097c5989baf6,scene0449_05-scene0449_03-scene0449_01-scene0449_02-scene0449_00,scene0449_05-scene0449_03-scene0449_01-scene0449_02-scene0449_00,scene0449_05-scene0449_03-scene0449_01-scene0449_02-scene0449_00:canonical,canonical,3,3,de1f9ec72f3dccdc6dd040806ce2e0bd88e62726d9b4e65830edcbce255c7034,1,5,0.2,5,4,23,9,0,0,1,4,0,0,0,0,4,,,0.0,0.0
B3,ddc73797-765b-241a-9e2c-097c5989baf6,scene0449_05-scene0449_03-scene0449_01-scene0449_02-scene0449_00,scene0449_05-scene0449_03-scene0449_01-scene0449_02-scene0449_00,scene0449_05-scene0449_03-scene0449_01-scene0449_02-scene0449_00:canonical,canonical,4,4,de1f9ec72f3dccdc6dd040806ce2e0bd88e62726d9b4e65830edcbce255c7034,6,13,0.46153846153846156,5,9,28,12,0,5,2,13,3,3,2,1,10,0.6666666666666666,0.6666666666666666,0.15384615384615385,0.23076923076923078
B3,ddc73797-765b-241a-9e2c-097c5989baf6,scene0449_05-scene0449_03-scene0449_01-scene0449_02-scene0449_00,scene0449_05-scene0449_03-scene0449_01-scene0449_02-scene0449_00,scene0449_05-scene0449_03-scene0449_01-scene0449_02-scene0449_00:canonical,canonical,5,5,de1f9ec72f3dccdc6dd040806ce2e0bd88e62726d9b4e65830edcbce255c7034,10,25,0.4,13,12,34,18,0,9,2,17,4,4,2,2,13,0.5,0.5,0.11764705882352941,0.23529411764705882
B3,ddc73797-765b-241a-9e2c-097c5989baf6,scene0449_05-scene0449_03-scene0449_01-scene0449_02-scene0449_00,scene0449_05-scene0449_03-scene0449_01-scene0449_02-scene0449_00,scene0449_05-scene0449_03-scene0449_01-scene0449_02-scene0449_00:reverse,reverse,2,2,605da4300d8f9c61f145a48ce841d72012e43219864f18d7b9cc6427e6aaaed9,1,10,0.1,9,5,19,3,0,1,1,0,0,0,0,0,0,,,,
B3,ddc73797-765b-241a-9e2c-097c5989baf6,scene0449_05-scene0449_03-scene0449_01-scene0449_02-scene0449_00,scene0449_05-scene0449_03-scene0449_01-scene0449_02-scene0449_00,scene0449_05-scene0449_03-scene0449_01-scene0449_02-scene0449_00:reverse,reverse,3,3,605da4300d8f9c61f145a48ce841d72012e43219864f18d7b9cc6427e6aaaed9,2,11,0.18181818181818182,9,15,19,3,0,1,2,1,0,0,0,0,1,,,0.0,0.0
B3,ddc73797-765b-241a-9e2c-097c5989baf6,scene0449_05-scene0449_03-scene0449_01-scene0449_02-scene0449_00,scene0449_05-scene0449_03-scene0449_01-scene0449_02-scene0449_00,scene0449_05-scene0449_03-scene0449_01-scene0449_02-scene0449_00:reverse,reverse,4,4,605da4300d8f9c61f145a48ce841d72012e43219864f18d7b9cc6427e6aaaed9,3,16,0.1875,9,16,20,4,0,1,4,7,4,4,3,1,3,0.75,0.75,0.42857142857142855,0.5714285714285714
B3,ddc73797-765b-241a-9e2c-097c5989baf6,scene0449_05-scene0449_03-scene0449_01-scene0449_02-scene0449_00,scene0449_05-scene0449_03-scene0449_01-scene0449_02-scene0449_00,scene0449_05-scene0449_03-scene0449_01-scene0449_02-scene0449_00:reverse,reverse,5,5,605da4300d8f9c61f145a48ce841d72012e43219864f18d7b9cc6427e6aaaed9,8,27,0.2962962962962963,13,17,28,10,0,6,5,16,6,6,4,2,10,0.6666666666666666,0.6666666666666666,0.25,0.375
B3,ddc73797-765b-241a-9e2c-097c5989baf6,scene0449_05-scene0449_03-scene0449_01-scene0449_02-scene0449_00,scene0449_05-scene0449_03-scene0449_01-scene0449_02-scene0449_00,scene0449_05-scene0449_03-scene0449_01-scene0449_02-scene0449_00:sha256_seed45,sha256_seed45,2,2,fa65375dd9ce180a1d9c2d4cc7699b10b9df4efa2d08ed4c9f169133a361b994,1,1,1.0,0,5,11,5,0,0,1,0,0,0,0,0,0,,,,
B3,ddc73797-765b-241a-9e2c-097c5989baf6,scene0449_05-scene0449_03-scene0449_01-scene0449_02-scene0449_00,scene0449_05-scene0449_03-scene0449_01-scene0449_02-scene0449_00,scene0449_05-scene0449_03-scene0449_01-scene0449_02-scene0449_00:sha256_seed45,sha256_seed45,3,3,fa65375dd9ce180a1d9c2d4cc7699b10b9df4efa2d08ed4c9f169133a361b994,2,5,0.4,4,7,18,8,0,1,2,4,3,3,3,0,1,1.0,1.0,0.75,0.75
