method,reference_scene_id,master_sequence_id,order_id,horizon,causal_prefix_t_mAP,causal_prefix_t_mAP50,causal_prefix_t_mAP25,causal_prefix_t_REC,causal_prefix_t_REC50,causal_prefix_t_REC25,current_stage_AP,current_stage_AP50,current_stage_AP25,current_stage_REC,deployment_id_switches,identity_transition_opportunities,fragmentation_count,fragmentation_opportunities,merge_count,merge_opportunities,gap_opportunities,recovery_attempts,correct_recoveries,normalized_id_switch_rate,fragmentation_rate,merge_rate,gap_recovery_accuracy,gap_recovery_recall,update_scan_count,update_point_count,cumulative_scan_count
FullHistory,280d8ebb-6cc6-2788-9153-98959a2da801,scene0119_02-scene0119_03-scene0119_01-scene0119_04-scene0119_00,canonical,3,0.40740740299224854,0.7666666507720947,0.9333333373069763,0.40740740299224854,0.7666666507720947,0.9333333373069763,0.5970569252967834,1.0,1.0,0.6944445371627808,13,13,13,13,2,2,0,0,0,1.0,1.0,1.0,,,3,227652,5
Persist4D-V2,280d8ebb-6cc6-2788-9153-98959a2da801,scene0119_02-scene0119_03-scene0119_01-scene0119_04-scene0119_00,canonical,3,0.36743825674057007,0.5222222208976746,0.6888888478279114,0.387037068605423,0.5666666626930237,0.7333333492279053,0.7445987462997437,0.9606481194496155,0.9837962985038757,0.7839505672454834,0,12,0,12,0,12,0,0,0,0.0,0.0,0.0,,,2,60565,4
FullHistory,280d8ebb-6cc6-2788-9153-98959a2da801,scene0119_02-scene0119_03-scene0119_01-scene0119_04-scene0119_00,canonical,4,0.3126157522201538,0.5270833373069763,0.6385416388511658,0.3841269910335541,0.6714285612106323,0.7714285850524902,0.45519182085990906,0.7083333134651184,0.883680522441864,0.5198412537574768,19,19,19,19,4,4,3,0,0,1.0,1.0,1.0,,0.0,4,356186,9
Persist4D-V2,280d8ebb-6cc6-2788-9153-98959a2da801,scene0119_02-scene0119_03-scene0119_01-scene0119_04-scene0119_00,canonical,4,0.28692129254341125,0.5385416746139526,0.5848958492279053,0.37142857909202576,0.6714285612106323,0.699999988079071,0.39994505047798157,0.7142857313156128,0.8571428656578064,0.4682539701461792,0,17,0,19,0,19,3,1,1,0.0,0.0,0.0,1.0,0.3333333333333333,2,128534,6
FullHistory,280d8ebb-6cc6-2788-9153-98959a2da801,scene0119_02-scene0119_03-scene0119_01-scene0119_04-scene0119_00,canonical,5,0.27893519401550293,0.484375,0.6604166626930237,0.3194444477558136,0.53125,0.7785714268684387,0.4498065412044525,0.7306845188140869,0.78125,0.5499999523162842,28,28,30,30,7,7,3,0,0,1.0,1.0,1.0,,0.0,5,454986,14
Persist4D-V2,280d8ebb-6cc6-2788-9153-98959a2da801,scene0119_02-scene0119_03-scene0119_01-scene0119_04-scene0119_00,canonical,5,0.19479165971279144,0.3453125059604645,0.44583332538604736,0.19999998807907104,0.3687500059604645,0.45625001192092896,0.4840277433395386,0.737500011920929,0.8354166150093079,0.5291666388511658,0,26,0,30,0,30,3,1,1,0.0,0.0,0.0,1.0,0.3333333333333333,2,98800,8
FullHistory,280d8ebb-6cc6-2788-9153-98959a2da801,scene0119_02-scene0119_03-scene0119_01-scene0119_04-scene0119_00,reverse,2,0.3280092775821686,0.581250011920929,0.690625011920929,0.38809525966644287,0.6642857193946838,0.8428571820259094,0.5350529551506042,0.8214285969734192,0.942176878452301,0.579365074634552,9,10,9,10,1,2,0,0,0,0.9,0.9,0.5,,,2,227334,2
Persist4D-V2,280d8ebb-6cc6-2788-9153-98959a2da801,scene0119_02-scene0119_03-scene0119_01-scene0119_04-scene0119_00,reverse,2,0.27997684478759766,0.4645833373069763,0.5083333253860474,0.3817460536956787,0.6357142329216003,0.6642857193946838,0.5228174328804016,0.7916666269302368,0.9148809313774109,0.579365074634552,0,10,0,10,0,10,0,0,0,0.0,0.0,0.0,,,2,128534,2
FullHistory,280d8ebb-6cc6-2788-9153-98959a2da801,scene0119_02-scene0119_03-scene0119_01-scene0119_04-scene0119_00,reverse,3,0.3158564865589142,0.4919270873069763,0.58984375,0.420634925365448,0.6785714030265808,0.8214285969734192,0.6773920655250549,0.7944445013999939,1.0,0.7067901492118835,14,15,14,15,2,3,0,0,0,0.9333333333333333,0.9333333333333333,0.6666666666666666,,,3,287899,5
Persist4D-V2,280d8ebb-6cc6-2788-9153-98959a2da801,scene0119_02-scene0119_03-scene0119_01-scene0119_04-scene0119_00,reverse,3,0.25393518805503845,0.4229166507720947,0.4229166507720947,0.3579365313053131,0.5999999642372131,0.5999999642372131,0.6350308656692505,0.7546296119689941,0.9101851582527161,0.7160494327545166,1,15,1,15,1,15,0,0,0,0.06666666666666667,0.06666666666666667,0.06666666666666667,,,2,60565,4
FullHistory,280d8ebb-6cc6-2788-9153-98959a2da801,scene0119_02-scene0119_03-scene0119_01-scene0119_04-scene0119_00,reverse,4,0.30416667461395264,0.4546875059604645,0.51171875,0.3229166567325592,0.46875,0.6785714030265808,0.5281635522842407,1.0,1.0,0.5509259104728699,20,21,21,23,6,8,3,1,0,0.9523809523809523,0.9130434782608695,0.75,0.0,0.0,4,369612,9
Persist4D-V2,280d8ebb-6cc6-2788-9153-98959a2da801,scene0119_02-scene0119_03-scene0119_01-scene0119_04-scene0119_00,reverse,4,0.23020833730697632,0.4046874940395355,0.4046874940395355,0.3142856955528259,0.5642856955528259,0.5642856955528259,0.6273148059844971,1.0,1.0,0.6620370149612427,2,21,1,23,2,24,3,1,1,0.09523809523809523,0.043478260869565216,0.08333333333333333,1.0,0.3333333333333333,2,81713,6
FullHistory,280d8ebb-6cc6-2788-9153-98959a2da801,scene0119_02-scene0119_03-scene0119_01-scene0119_04-scene0119_00,reverse,5,0.24120371043682098,0.4260416626930237,0.6604166626930237,0.32460319995880127,0.5642856955528259,0.7785714268684387,0.7093621492385864,0.9837962985038757,0.9837962985038757,0.7654321193695068,29,30,30,32,6,8,3,1,0,0.9666666666666667,0.9375,0.75,0.0,0.0,5,454986,14
Persist4D-V2,280d8ebb-6cc6-2788-9153-98959a2da801,scene0119_02-scene0119_03-scene0119_01-scene0119_04-scene0119_00,reverse,5,0.23020833730697632,0.4046874940395355,0.4046874940395355,0.3142856955528259,0.5642856955528259,0.5642856955528259,0.610853910446167,1.0,1.0,0.6820988059043884,2,29,1,31,2,32,3,1,1,0.06896551724137931,0.03225806451612903,0.0625,1.0,0.3333333333333333,2,85374,8
FullHistory,280d8ebb-6cc6-2788-9153-98959a2da801,scene0119_02-scene0119_03-scene0119_01-scene0119_04-scene0119_00,sha256_seed45,2,0.31979167461395264,0.4281249940395355,0.5364583134651184,0.4142857491970062,0.5642856955528259,0.699999988079071,0.5266203880310059,0.8333333134651184,1.0,0.5462962985038757,5,5,5,5,0,0,0,0,0,1.0,1.0,,,,2,180513,2
Persist4D-V2,280d8ebb-6cc6-2788-9153-98959a2da801,scene0119_02-scene0119_03-scene0119_01-scene0119_04-scene0119_00,sha256_seed45,2,0.32392942905426025,0.4479166567325592,0.5229166746139526,0.4404761791229248,0.6428571343421936,0.7285714149475098,0.5034722685813904,0.8333333134651184,1.0,0.5648148059844971,1,5,1,5,1,5,0,0,0,0.2,0.2,0.2,,,2,81713,2
FullHistory,280d8ebb-6cc6-2788-9153-98959a2da801,scene0119_02-scene0119_03-scene0119_01-scene0119_04-scene0119_00,sha256_seed45,3,0.303935170173645,0.4635416567325592,0.6177083253860474,0.4015873074531555,0.6714285612106323,0.7714285850524902,0.5686728358268738,0.7939814925193787,0.9606481194496155,0.6572327017784119,12,13,12,13,2,3,0,0,0,0.9230769230769231,0.9230769230769231,0.6666666666666666,,,3,265887,5
Persist4D-V2,280d8ebb-6cc6-2788-9153-98959a2da801,scene0119_02-scene0119_03-scene0119_01-scene0119_04-scene0119_00,sha256_seed45,3,0.3376157581806183,0.4919270873069763,0.598437488079071,0.4404761791229248,0.6428571343421936,0.7285714149475098,0.6177983283996582,1.0,1.0,0.6820988059043884,1,13,1,13,1,13,0,0,0,0.07692307692307693,0.07692307692307693,0.07692307692307693,,,2,85374,4
FullHistory,280d8ebb-6cc6-2788-9153-98959a2da801,scene0119_02-scene0119_03-scene0119_01-scene0119_04-scene0119_00,sha256_seed45,4,0.29737600684165955,0.5350520610809326,0.6302083134651184,0.3326388895511627,0.581250011920929,0.706250011920929,0.49054229259490967,0.7705357670783997,0.8764881491661072,0.567460298538208,19,20,22,26,5,9,9,6,1,0.95,0.8461538461538461,0.5555555555555556,0.16666666666666666,0.1111111111111111,4,394421,9
Persist4D-V2,280d8ebb-6cc6-2788-9153-98959a2da801,scene0119_02-scene0119_03-scene0119_01-scene0119_04-scene0119_00,sha256_seed45,4,0.203125,0.390625,0.3968749940395355,0.25,0.4375,0.5285714268684387,0.3229166567325592,0.5922619104385376,0.8824405074119568,0.4404761791229248,2,20,2,23,3,24,9,3,2,0.1,0.08695652173913043,0.125,0.6666666666666666,0.2222222222222222,2,128534,6
FullHistory,280d8ebb-6cc6-2788-9153-98959a2da801,scene0119_02-scene0119_03-scene0119_01-scene0119_04-scene0119_00,sha256_seed45,5,0.24189813435077667,0.4166666865348816,0.6332160234451294,0.3284722566604614,0.5562499761581421,0.8785714507102966,0.635596752166748,0.875,0.875,0.790123462677002,24,26,29,34,5,10,9,6,1,0.9230769230769231,0.8529411764705882,0.5,0.16666666666666666,0.1111111111111111,5,454986,14
Persist4D-V2,280d8ebb-6cc6-2788-9153-98959a2da801,scene0119_02-scene0119_03-scene0119_01-scene0119_04-scene0119_00,sha256_seed45,5,0.21875,0.390625,0.390625,0.25,0.4375,0.5,0.6625514030456543,0.7962962985038757,0.9518518447875977,0.7160494327545166,3,25,2,29,4,31,9,3,2,0.12,0.06896551724137931,0.12903225806451613,0.6666666666666666,0.2222222222222222,2,60565,8
FullHistory,280d8ebb-6cc6-2788-9153-98959a2da801,scene0119_03-scene0119_01-scene0119_04-scene0119_00-scene0119_02,canonical,2,0.4759259521961212,0.9000000357627869,0.9333333373069763,0.5037037134170532,0.9000000357627869,0.9333333373069763,0.7232510447502136,0.9462962746620178,0.9694444537162781,0.7592592835426331,6,6,6,6,1,1,0,0,0,1.0,1.0,1.0,,,2,142278,2
Persist4D-V2,280d8ebb-6cc6-2788-9153-98959a2da801,scene0119_03-scene0119_01-scene0119_04-scene0119_00-scene0119_02,canonical,2,0.40058639645576477,0.7172777652740479,0.930657684803009,0.4185185134410858,0.7666666507720947,0.9666666984558105,0.7445987462997437,0.9606481194496155,0.9837962985038757,0.7839505672454834,0,6,0,6,0,6,0,0,0,0.0,0.0,0.0,,,2,60565,2
FullHistory,280d8ebb-6cc6-2788-9153-98959a2da801,scene0119_03-scene0119_01-scene0119_04-scene0119_00-scene0119_02,canonical,3,0.30515044927597046,0.5614583492279053,0.6341146230697632,0.369047611951828,0.6785714030265808,0.75,0.42579367756843567,0.7577381134033203,0.867559552192688,0.488095223903656,11,11,13,13,1,1,3,1,0,1.0,1.0,1.0,0.0,0.0,3,270812,5
Persist4D-V2,280d8ebb-6cc6-2788-9153-98959a2da801,scene0119_03-scene0119_01-scene0119_04-scene0119_00-scene0119_02,canonical,3,0.303935170173645,0.5385416746139526,0.6619791388511658,0.3730159103870392,0.6714285612106323,0.7714285850524902,0.4399583041667938,0.699404776096344,0.8571428656578064,0.4682539701461792,0,11,0,13,0,13,3,1,1,0.0,0.0,0.0,1.0,0.3333333333333333,2,128534,4
FullHistory,280d8ebb-6cc6-2788-9153-98959a2da801,scene0119_03-scene0119_01-scene0119_04-scene0119_00-scene0119_02,canonical,4,0.27893519401550293,0.5091146230697632,0.5510416626930237,0.2986111044883728,0.53125,0.7071428298950195,0.38979747891426086,0.6524999737739563,0.6604166626930237,0.4937499761581421,20,20,24,24,5,5,3,1,0,1.0,1.0,1.0,0.0,0.0,4,369612,9
Persist4D-V2,280d8ebb-6cc6-2788-9153-98959a2da801,scene0119_03-scene0119_01-scene0119_04-scene0119_00-scene0119_02,canonical,4,0.20034721493721008,0.3453125059604645,0.518750011920929,0.20555554330348969,0.3687500059604645,0.518750011920929,0.4886574149131775,0.7479166388511658,0.8354166150093079,0.5291666388511658,0,20,0,24,0,24,3,1,1,0.0,0.0,0.0,1.0,0.3333333333333333,2,98800,6
FullHistory,280d8ebb-6cc6-2788-9153-98959a2da801,scene0119_03-scene0119_01-scene0119_04-scene0119_00-scene0119_02,canonical,5,0.2934854328632355,0.4758184552192688,0.547656238079071,0.3020833432674408,0.5,0.5874999761581421,0.589506208896637,1.0,1.0,0.6111111044883728,27,27,34,34,8,8,3,1,0,1.0,1.0,1.0,0.0,0.0,5,454986,14
Persist4D-V2,280d8ebb-6cc6-2788-9153-98959a2da801,scene0119_03-scene0119_01-scene0119_04-scene0119_00-scene0119_02,canonical,5,0.20034721493721008,0.3453125059604645,0.518750011920929,0.20555554330348969,0.3687500059604645,0.518750011920929,0.5668724775314331,0.8333333134651184,1.0,0.6037735939025879,1,27,2,33,2,33,3,1,1,0.037037037037037035,0.06060606060606061,0.06060606060606061,1.0,0.3333333333333333,2,85374,8
FullHistory,280d8ebb-6cc6-2788-9153-98959a2da801,scene0119_03-scene0119_01-scene0119_04-scene0119_00-scene0119_02,reverse,2,0.32711225748062134,0.48645833134651184,0.5708333253860474,0.4523809850215912,0.6357142329216003,0.764285683631897,0.36689814925193787,0.5130208134651184,0.6781249642372131,0.5317460298538208,3,3,3,3,0,0,0,0,0,1.0,1.0,,,,2,184174,2
Persist4D-V2,280d8ebb-6cc6-2788-9153-98959a2da801,scene0119_03-scene0119_01-scene0119_04-scene0119_00-scene0119_02,reverse,2,0.32002314925193787,0.41979166865348816,0.5095238089561462,0.45079368352890015,0.5999999642372131,0.7285714149475098,0.36064815521240234,0.5119791626930237,0.6479166746139526,0.5555556416511536,0,3,0,3,0,3,0,0,0,0.0,0.0,0.0,,,2,98800,2
FullHistory,280d8ebb-6cc6-2788-9153-98959a2da801,scene0119_03-scene0119_01-scene0119_04-scene0119_00-scene0119_02,reverse,3,0.2557002305984497,0.5041666626930237,0.6489583253860474,0.37936508655548096,0.7071428298950195,0.8071428537368774,0.37589287757873535,0.7431547045707703,0.9264881014823914,0.5595238208770752,13,13,15,15,2,2,0,0,0,1.0,1.0,1.0,,,3,312708,5
Persist4D-V2,280d8ebb-6cc6-2788-9153-98959a2da801,scene0119_03-scene0119_01-scene0119_04-scene0119_00-scene0119_02,reverse,3,0.20983797311782837,0.3114583492279053,0.34687501192092896,0.33174601197242737,0.5285714268684387,0.5571428537368774,0.4742063581943512,0.8065476417541504,0.9297618865966797,0.579365074634552,1,12,2,15,0,13,0,0,0,0.08333333333333333,0.13333333333333333,0.0,,,2,128534,4
FullHistory,280d8ebb-6cc6-2788-9153-98959a2da801,scene0119_03-scene0119_01-scene0119_04-scene0119_00-scene0119_02,reverse,4,0.24103011190891266,0.3919270932674408,0.5485937595367432,0.369047611951828,0.6071428656578064,0.8071428537368774,0.7392709255218506,1.0,1.0,0.7469135522842407,18,18,21,21,4,4,0,0,0,1.0,1.0,1.0,,,4,373273,9
Persist4D-V2,280d8ebb-6cc6-2788-9153-98959a2da801,scene0119_03-scene0119_01-scene0119_04-scene0119_00-scene0119_02,reverse,4,0.23587962985038757,0.3583333492279053,0.3583333492279053,0.33174601197242737,0.5285714268684387,0.5285714268684387,0.6345164775848389,0.7546296119689941,0.9101851582527161,0.7160494327545166,2,17,3,20,2,19,0,0,0,0.11764705882352941,0.15,0.10526315789473684,,,2,60565,6
FullHistory,280d8ebb-6cc6-2788-9153-98959a2da801,scene0119_03-scene0119_01-scene0119_04-scene0119_00-scene0119_02,reverse,5,0.2903521955013275,0.4788690209388733,0.5914062261581421,0.32430556416511536,0.5249999761581421,0.7785714268684387,0.47271275520324707,0.7749007344245911,0.9611110687255859,0.5925925970077515,24,25,28,29,6,7,3,1,0,0.96,0.9655172413793104,0.8571428571428571,0.0,0.0,5,454986,14
Persist4D-V2,280d8ebb-6cc6-2788-9153-98959a2da801,scene0119_03-scene0119_01-scene0119_04-scene0119_00-scene0119_02,reverse,5,0.1997106373310089,0.2932291626930237,0.2932291626930237,0.29603174328804016,0.4928571581840515,0.4928571581840515,0.6581790447235107,1.0,1.0,0.6620370149612427,3,23,4,29,3,28,3,1,1,0.13043478260869565,0.13793103448275862,0.10714285714285714,1.0,0.3333333333333333,2,81713,8
FullHistory,280d8ebb-6cc6-2788-9153-98959a2da801,scene0119_03-scene0119_01-scene0119_04-scene0119_00-scene0119_02,sha256_seed45,2,0.31979167461395264,0.4281249940395355,0.5364583134651184,0.4142857491970062,0.5642856955528259,0.699999988079071,0.5266203880310059,0.8333333134651184,1.0,0.5462962985038757,5,5,5,5,0,0,0,0,0,1.0,1.0,,,,2,180513,2
Persist4D-V2,280d8ebb-6cc6-2788-9153-98959a2da801,scene0119_03-scene0119_01-scene0119_04-scene0119_00-scene0119_02,sha256_seed45,2,0.32392942905426025,0.4479166567325592,0.5229166746139526,0.4404761791229248,0.6428571343421936,0.7285714149475098,0.5034722685813904,0.8333333134651184,1.0,0.5648148059844971,1,5,1,5,1,5,0,0,0,0.2,0.2,0.2,,,2,81713,2
FullHistory,280d8ebb-6cc6-2788-9153-98959a2da801,scene0119_03-scene0119_01-scene0119_04-scene0119_00-scene0119_02,sha256_seed45,3,0.303935170173645,0.4635416567325592,0.6177083253860474,0.4015873074531555,0.6714285612106323,0.7714285850524902,0.5686728358268738,0.7939814925193787,0.9606481194496155,0.6572327017784119,12,13,12,13,2,3,0,0,0,0.9230769230769231,0.9230769230769231,0.6666666666666666,,,3,265887,5
Persist4D-V2,280d8ebb-6cc6-2788-9153-98959a2da801,scene0119_03-scene0119_01-scene0119_04-scene0119_00-scene0119_02,sha256_seed45,3,0.3376157581806183,0.4919270873069763,0.598437488079071,0.4404761791229248,0.6428571343421936,0.7285714149475098,0.6177983283996582,1.0,1.0,0.6820988059043884,1,13,1,13,1,13,0,0,0,0.07692307692307693,0.07692307692307693,0.07692307692307693,,,2,85374,4
FullHistory,280d8ebb-6cc6-2788-9153-98959a2da801,scene0119_03-scene0119_01-scene0119_04-scene0119_00-scene0119_02,sha256_seed45,4,0.29737600684165955,0.5350520610809326,0.6302083134651184,0.3326388895511627,0.581250011920929,0.706250011920929,0.49054229259490967,0.7705357670783997,0.8764881491661072,0.567460298538208,19,20,22,26,5,9,9,6,1,0.95,0.8461538461538461,0.5555555555555556,0.16666666666666666,0.1111111111111111,4,394421,9
Persist4D-V2,280d8ebb-6cc6-2788-9153-98959a2da801,scene0119_03-scene0119_01-scene0119_04-scene0119_00-scene0119_02,sha256_seed45,4,0.203125,0.390625,0.3968749940395355,0.25,0.4375,0.5285714268684387,0.3229166567325592,0.5922619104385376,0.8824405074119568,0.4404761791229248,2,20,2,23,3,24,9,3,2,0.1,0.08695652173913043,0.125,0.6666666666666666,0.2222222222222222,2,128534,6
FullHistory,280d8ebb-6cc6-2788-9153-98959a2da801,scene0119_03-scene0119_01-scene0119_04-scene0119_00-scene0119_02,sha256_seed45,5,0.24189813435077667,0.4166666865348816,0.6332160234451294,0.3284722566604614,0.5562499761581421,0.8785714507102966,0.635596752166748,0.875,0.875,0.790123462677002,24,26,29,34,5,10,9,6,1,0.9230769230769231,0.8529411764705882,0.5,0.16666666666666666,0.1111111111111111,5,454986,14
Persist4D-V2,280d8ebb-6cc6-2788-9153-98959a2da801,scene0119_03-scene0119_01-scene0119_04-scene0119_00-scene0119_02,sha256_seed45,5,0.21875,0.390625,0.390625,0.25,0.4375,0.5,0.6625514030456543,0.7962962985038757,0.9518518447875977,0.7160494327545166,3,25,2,29,4,31,9,3,2,0.12,0.06896551724137931,0.12903225806451613,0.6666666666666666,0.2222222222222222,2,60565,8
FullHistory,280d8ebb-6cc6-2788-9153-98959a2da801,scene0119_04-scene0119_00-scene0119_02-scene0119_03-scene0119_01,canonical,2,0.2598090171813965,0.44713541865348816,0.6635416150093079,0.3214285671710968,0.5214285850524902,0.8714285492897034,0.3537326455116272,0.5963541865348816,0.7104166150093079,0.4753968417644501,8,8,8,8,0,0,0,0,0,1.0,1.0,,,,2,227334,2
Persist4D-V2,280d8ebb-6cc6-2788-9153-98959a2da801,scene0119_04-scene0119_00-scene0119_02-scene0119_03-scene0119_01,canonical,2,0.22777777910232544,0.42500001192092896,0.550000011920929,0.23194445669651031,0.42500001192092896,0.550000011920929,0.49444448947906494,0.7739583253860474,0.8614583015441895,0.5291666388511658,1,8,1,8,2,9,0,0,0,0.125,0.125,0.2222222222222222,,,2,98800,2
FullHistory,280d8ebb-6cc6-2788-9153-98959a2da801,scene0119_04-scene0119_00-scene0119_02-scene0119_03-scene0119_01,canonical,3,0.279195636510849,0.5677083134651184,0.6302083134651184,0.3843750059604645,0.735714316368103,0.8071428537368774,0.582561731338501,0.875,0.875,0.6265432834625244,14,15,15,16,2,3,0,0,0,0.9333333333333333,0.9375,0.6666666666666666,,,3,312708,5
Persist4D-V2,280d8ebb-6cc6-2788-9153-98959a2da801,scene0119_04-scene0119_00-scene0119_02-scene0119_03-scene0119_01,canonical,3,0.21388889849185944,0.42500001192092896,0.550000011920929,0.21805554628372192,0.42500001192092896,0.550000011920929,0.5900205969810486,0.8333333134651184,1.0,0.6037735939025879,2,15,2,16,2,16,0,0,0,0.13333333333333333,0.125,0.125,,,2,85374,4
FullHistory,280d8ebb-6cc6-2788-9153-98959a2da801,scene0119_04-scene0119_00-scene0119_02-scene0119_03-scene0119_01,canonical,4,0.30081021785736084,0.5122395753860474,0.659375011920929,0.3430555760860443,0.581250011920929,0.706250011920929,0.5173611044883728,0.8333333134651184,1.0,0.5694444179534912,22,23,23,25,8,10,2,0,0,0.9565217391304348,0.92,0.8,,0.0,4,394421,9
Persist4D-V2,280d8ebb-6cc6-2788-9153-98959a2da801,scene0119_04-scene0119_00-scene0119_02-scene0119_03-scene0119_01,canonical,4,0.19479165971279144,0.3453125059604645,0.4937500059604645,0.19999998807907104,0.3687500059604645,0.4937500059604645,0.5461033582687378,0.8333333134651184,1.0,0.6435185074806213,3,23,3,24,4,25,2,0,0,0.13043478260869565,0.125,0.16,,0.0,2,81713,6
FullHistory,280d8ebb-6cc6-2788-9153-98959a2da801,scene0119_04-scene0119_00-scene0119_02-scene0119_03-scene0119_01,canonical,5,0.2569444477558136,0.4375,0.565625011920929,0.2569444477558136,0.4375,0.612500011920929,0.7012345194816589,0.9837962985038757,0.9837962985038757,0.7283950448036194,29,30,31,33,11,13,2,0,0,0.9666666666666667,0.9393939393939394,0.8461538461538461,,0.0,5,454986,14
Persist4D-V2,280d8ebb-6cc6-2788-9153-98959a2da801,scene0119_04-scene0119_00-scene0119_02-scene0119_03-scene0119_01,canonical,5,0.1753472238779068,0.3203125,0.4749999940395355,0.1805555522441864,0.34375,0.4937500059604645,0.707561731338501,0.9189814925193787,0.9837962985038757,0.7839505672454834,4,28,3,31,4,32,2,0,0,0.14285714285714285,0.0967741935483871,0.125,,0.0,2,60565,8
FullHistory,280d8ebb-6cc6-2788-9153-98959a2da801,scene0119_04-scene0119_00-scene0119_02-scene0119_03-scene0119_01,reverse,2,0.4824073910713196,0.9333333373069763,0.9333333373069763,0.4851852059364319,0.9333333373069763,0.9333333373069763,0.5995370149612427,1.0,1.0,0.6203703880310059,6,6,6,6,2,2,0,0,0,1.0,1.0,1.0,,,2,142278,2
