method_id,method,reference_scene_id,master_sequence_id,order_id,horizon,tracker_initialization_horizon,task_metric_source,causal_prefix_t_mAP,causal_prefix_t_mAP50,causal_prefix_t_mAP25,causal_prefix_t_REC,causal_prefix_t_REC50,causal_prefix_t_REC25,current_stage_AP,current_stage_AP50,current_stage_AP25,current_stage_REC,deployment_id_switches,identity_transition_opportunities,fragmentation_count,fragmentation_opportunities,merge_count,merge_opportunities,gap_opportunities,recovery_attempts,correct_recoveries,normalized_id_switch_rate,fragmentation_rate,merge_rate,gap_recovery_accuracy,gap_recovery_recall
B4,Full-History + Persistent-State Diagnostic,10b17940-3938-2467-8a7a-958300ba83d3,scene0069_00-scene0069_02-scene0069_04-scene0069_03-scene0069_01,sha256_seed45,4,2,frozen_full_history_cache,0.29497355222702026,0.4246031641960144,0.5277777910232544,0.327160507440567,0.6111111044883728,0.6111111044883728,0.6566234827041626,0.8707561492919922,0.9166666865348816,0.8209876418113708,0,6,1,10,0,9,4,4,3,0.0,0.1,0.0,0.75,0.75
FullHistoryNative,ReScene4D Full-History,10b17940-3938-2467-8a7a-958300ba83d3,scene0069_00-scene0069_02-scene0069_04-scene0069_03-scene0069_01,sha256_seed45,4,2,frozen_full_history_cache,0.29497355222702026,0.4246031641960144,0.5277777910232544,0.327160507440567,0.6111111044883728,0.6111111044883728,0.6566234827041626,0.8707561492919922,0.9166666865348816,0.8209876418113708,6,6,10,10,0,0,4,4,0,1.0,1.0,,0.0,0.0
Persist4D,Persist4D Persistent Entity State,10b17940-3938-2467-8a7a-958300ba83d3,scene0069_00-scene0069_02-scene0069_04-scene0069_03-scene0069_01,sha256_seed45,4,1,frozen_persist4d_cache,0.3256172835826874,0.4583333432674408,0.5,0.4027777910232544,0.5625,0.5625,0.5123456716537476,0.6805555820465088,0.7777777910232544,0.6180555820465088,0,11,1,16,1,16,5,5,4,0.0,0.0625,0.0625,0.8,0.8
B1,Pairwise Feature Association,10b17940-3938-2467-8a7a-958300ba83d3,scene0069_00-scene0069_02-scene0069_04-scene0069_03-scene0069_01,sha256_seed45,5,2,frozen_full_history_cache,0.23456789553165436,0.3611111044883728,0.4722222089767456,0.2530864179134369,0.4444444477558136,0.5555555820465088,0.7876983880996704,0.9285714030265808,0.9285714030265808,0.8015872836112976,0,11,4,16,0,12,5,4,1,0.0,0.25,0.0,0.25,0.2
B2,Pairwise Feature-Class Association,10b17940-3938-2467-8a7a-958300ba83d3,scene0069_00-scene0069_02-scene0069_04-scene0069_03-scene0069_01,sha256_seed45,5,2,frozen_full_history_cache,0.23456789553165436,0.3611111044883728,0.4722222089767456,0.2530864179134369,0.4444444477558136,0.5555555820465088,0.7876983880996704,0.9285714030265808,0.9285714030265808,0.8015872836112976,0,11,4,16,1,13,5,4,1,0.0,0.25,0.07692307692307693,0.25,0.2
B3,EMA Temporal Association,10b17940-3938-2467-8a7a-958300ba83d3,scene0069_00-scene0069_02-scene0069_04-scene0069_03-scene0069_01,sha256_seed45,5,2,frozen_full_history_cache,0.23456789553165436,0.3611111044883728,0.4722222089767456,0.2530864179134369,0.4444444477558136,0.5555555820465088,0.7876983880996704,0.9285714030265808,0.9285714030265808,0.8015872836112976,0,11,4,16,1,13,5,4,1,0.0,0.25,0.07692307692307693,0.25,0.2
B4,Full-History + Persistent-State Diagnostic,10b17940-3938-2467-8a7a-958300ba83d3,scene0069_00-scene0069_02-scene0069_04-scene0069_03-scene0069_01,sha256_seed45,5,2,frozen_full_history_cache,0.23456789553165436,0.3611111044883728,0.4722222089767456,0.2530864179134369,0.4444444477558136,0.5555555820465088,0.7876983880996704,0.9285714030265808,0.9285714030265808,0.8015872836112976,0,11,1,16,0,15,5,4,3,0.0,0.0625,0.0,0.75,0.6
FullHistoryNative,ReScene4D Full-History,10b17940-3938-2467-8a7a-958300ba83d3,scene0069_00-scene0069_02-scene0069_04-scene0069_03-scene0069_01,sha256_seed45,5,2,frozen_full_history_cache,0.23456789553165436,0.3611111044883728,0.4722222089767456,0.2530864179134369,0.4444444477558136,0.5555555820465088,0.7876983880996704,0.9285714030265808,0.9285714030265808,0.8015872836112976,11,11,16,16,3,3,5,4,0,1.0,1.0,1.0,0.0,0.0
Persist4D,Persist4D Persistent Entity State,10b17940-3938-2467-8a7a-958300ba83d3,scene0069_00-scene0069_02-scene0069_04-scene0069_03-scene0069_01,sha256_seed45,5,1,frozen_persist4d_cache,0.31481480598449707,0.4444444477558136,0.4444444477558136,0.3541666567325592,0.5,0.5,0.5634920597076416,0.6428571343421936,0.7142857313156128,0.6574074029922485,0,16,2,22,1,21,6,5,4,0.0,0.09090909090909091,0.047619047619047616,0.8,0.6666666666666666
B1,Pairwise Feature Association,10b17940-3938-2467-8a7a-958300ba83d3,scene0069_01-scene0069_06-scene0069_09-scene0069_05-scene0069_08,canonical,2,2,frozen_full_history_cache,0.7144097089767456,0.890625,0.9375,0.7847222089767456,0.9375,0.9375,0.8611111044883728,1.0,1.0,0.8888888955116272,0,0,0,0,0,0,0,0,0,,,,,
B2,Pairwise Feature-Class Association,10b17940-3938-2467-8a7a-958300ba83d3,scene0069_01-scene0069_06-scene0069_09-scene0069_05-scene0069_08,canonical,2,2,frozen_full_history_cache,0.7144097089767456,0.890625,0.9375,0.7847222089767456,0.9375,0.9375,0.8611111044883728,1.0,1.0,0.8888888955116272,0,0,0,0,0,0,0,0,0,,,,,
B3,EMA Temporal Association,10b17940-3938-2467-8a7a-958300ba83d3,scene0069_01-scene0069_06-scene0069_09-scene0069_05-scene0069_08,canonical,2,2,frozen_full_history_cache,0.7144097089767456,0.890625,0.9375,0.7847222089767456,0.9375,0.9375,0.8611111044883728,1.0,1.0,0.8888888955116272,0,0,0,0,0,0,0,0,0,,,,,
B4,Full-History + Persistent-State Diagnostic,10b17940-3938-2467-8a7a-958300ba83d3,scene0069_01-scene0069_06-scene0069_09-scene0069_05-scene0069_08,canonical,2,2,frozen_full_history_cache,0.7144097089767456,0.890625,0.9375,0.7847222089767456,0.9375,0.9375,0.8611111044883728,1.0,1.0,0.8888888955116272,0,0,0,0,0,0,0,0,0,,,,,
FullHistoryNative,ReScene4D Full-History,10b17940-3938-2467-8a7a-958300ba83d3,scene0069_01-scene0069_06-scene0069_09-scene0069_05-scene0069_08,canonical,2,2,frozen_full_history_cache,0.7144097089767456,0.890625,0.9375,0.7847222089767456,0.9375,0.9375,0.8611111044883728,1.0,1.0,0.8888888955116272,0,0,0,0,0,0,0,0,0,,,,,
Persist4D,Persist4D Persistent Entity State,10b17940-3938-2467-8a7a-958300ba83d3,scene0069_01-scene0069_06-scene0069_09-scene0069_05-scene0069_08,canonical,2,1,frozen_persist4d_cache,0.6770833134651184,0.8125,0.8125,0.7857142686843872,0.9285714030265808,0.9285714030265808,0.7777777910232544,0.8333333134651184,0.8333333134651184,0.9333333373069763,0,4,0,4,0,4,0,0,0,0.0,0.0,0.0,,
B1,Pairwise Feature Association,10b17940-3938-2467-8a7a-958300ba83d3,scene0069_01-scene0069_06-scene0069_09-scene0069_05-scene0069_08,canonical,3,2,frozen_full_history_cache,0.4166666567325592,0.5277777910232544,0.5277777910232544,0.5,0.6111111044883728,0.6111111044883728,0.6944444179534912,0.7857142686843872,0.7857142686843872,0.8730158805847168,3,4,3,4,0,1,0,0,0,0.75,0.75,0.0,,
B2,Pairwise Feature-Class Association,10b17940-3938-2467-8a7a-958300ba83d3,scene0069_01-scene0069_06-scene0069_09-scene0069_05-scene0069_08,canonical,3,2,frozen_full_history_cache,0.4166666567325592,0.5277777910232544,0.5277777910232544,0.5,0.6111111044883728,0.6111111044883728,0.6944444179534912,0.7857142686843872,0.7857142686843872,0.8730158805847168,3,4,3,4,0,1,0,0,0,0.75,0.75,0.0,,
B3,EMA Temporal Association,10b17940-3938-2467-8a7a-958300ba83d3,scene0069_01-scene0069_06-scene0069_09-scene0069_05-scene0069_08,canonical,3,2,frozen_full_history_cache,0.4166666567325592,0.5277777910232544,0.5277777910232544,0.5,0.6111111044883728,0.6111111044883728,0.6944444179534912,0.7857142686843872,0.7857142686843872,0.8730158805847168,3,4,3,4,0,1,0,0,0,0.75,0.75,0.0,,
B4,Full-History + Persistent-State Diagnostic,10b17940-3938-2467-8a7a-958300ba83d3,scene0069_01-scene0069_06-scene0069_09-scene0069_05-scene0069_08,canonical,3,2,frozen_full_history_cache,0.4166666567325592,0.5277777910232544,0.5277777910232544,0.5,0.6111111044883728,0.6111111044883728,0.6944444179534912,0.7857142686843872,0.7857142686843872,0.8730158805847168,3,4,3,4,0,1,0,0,0,0.75,0.75,0.0,,
FullHistoryNative,ReScene4D Full-History,10b17940-3938-2467-8a7a-958300ba83d3,scene0069_01-scene0069_06-scene0069_09-scene0069_05-scene0069_08,canonical,3,2,frozen_full_history_cache,0.4166666567325592,0.5277777910232544,0.5277777910232544,0.5,0.6111111044883728,0.6111111044883728,0.6944444179534912,0.7857142686843872,0.7857142686843872,0.8730158805847168,4,4,4,4,0,0,0,0,0,1.0,1.0,,,
Persist4D,Persist4D Persistent Entity State,10b17940-3938-2467-8a7a-958300ba83d3,scene0069_01-scene0069_06-scene0069_09-scene0069_05-scene0069_08,canonical,3,1,frozen_persist4d_cache,0.5648148059844971,0.7222222089767456,0.7222222089767456,0.6458333134651184,0.8125,0.8125,0.6190476417541504,0.7142857313156128,0.7142857313156128,0.7222222089767456,0,8,0,8,0,8,1,0,0,0.0,0.0,0.0,,0.0
B1,Pairwise Feature Association,10b17940-3938-2467-8a7a-958300ba83d3,scene0069_01-scene0069_06-scene0069_09-scene0069_05-scene0069_08,canonical,4,2,frozen_full_history_cache,0.2469135820865631,0.3888888955116272,0.3888888955116272,0.2469135820865631,0.3888888955116272,0.3888888955116272,0.6111111044883728,0.75,0.75,0.6984127163887024,5,7,4,8,1,5,2,1,0,0.7142857142857143,0.5,0.2,0.0,0.0
B2,Pairwise Feature-Class Association,10b17940-3938-2467-8a7a-958300ba83d3,scene0069_01-scene0069_06-scene0069_09-scene0069_05-scene0069_08,canonical,4,2,frozen_full_history_cache,0.2469135820865631,0.3888888955116272,0.3888888955116272,0.2469135820865631,0.3888888955116272,0.3888888955116272,0.6111111044883728,0.75,0.75,0.6984127163887024,5,7,4,8,1,5,2,1,0,0.7142857142857143,0.5,0.2,0.0,0.0
B3,EMA Temporal Association,10b17940-3938-2467-8a7a-958300ba83d3,scene0069_01-scene0069_06-scene0069_09-scene0069_05-scene0069_08,canonical,4,2,frozen_full_history_cache,0.2469135820865631,0.3888888955116272,0.3888888955116272,0.2469135820865631,0.3888888955116272,0.3888888955116272,0.6111111044883728,0.75,0.75,0.6984127163887024,5,7,4,8,1,5,2,1,0,0.7142857142857143,0.5,0.2,0.0,0.0
B4,Full-History + Persistent-State Diagnostic,10b17940-3938-2467-8a7a-958300ba83d3,scene0069_01-scene0069_06-scene0069_09-scene0069_05-scene0069_08,canonical,4,2,frozen_full_history_cache,0.2469135820865631,0.3888888955116272,0.3888888955116272,0.2469135820865631,0.3888888955116272,0.3888888955116272,0.6111111044883728,0.75,0.75,0.6984127163887024,5,7,3,8,1,6,2,1,1,0.7142857142857143,0.375,0.16666666666666666,1.0,0.5
FullHistoryNative,ReScene4D Full-History,10b17940-3938-2467-8a7a-958300ba83d3,scene0069_01-scene0069_06-scene0069_09-scene0069_05-scene0069_08,canonical,4,2,frozen_full_history_cache,0.2469135820865631,0.3888888955116272,0.3888888955116272,0.2469135820865631,0.3888888955116272,0.3888888955116272,0.6111111044883728,0.75,0.75,0.6984127163887024,7,7,8,8,1,1,2,1,0,1.0,1.0,1.0,0.0,0.0
Persist4D,Persist4D Persistent Entity State,10b17940-3938-2467-8a7a-958300ba83d3,scene0069_01-scene0069_06-scene0069_09-scene0069_05-scene0069_08,canonical,4,1,frozen_persist4d_cache,0.4753086566925049,0.6111111044883728,0.6111111044883728,0.5347222089767456,0.6875,0.6875,0.5694444179534912,0.625,0.625,0.9111111164093018,0,11,0,11,0,11,3,0,0,0.0,0.0,0.0,,0.0
B1,Pairwise Feature Association,10b17940-3938-2467-8a7a-958300ba83d3,scene0069_01-scene0069_06-scene0069_09-scene0069_05-scene0069_08,canonical,5,2,frozen_full_history_cache,0.051851850003004074,0.11666665971279144,0.11666665971279144,0.09876543283462524,0.2222222238779068,0.2222222238779068,0.5079365372657776,0.5714285969734192,0.5714285969734192,0.5925925970077515,5,10,4,11,1,8,3,1,0,0.5,0.36363636363636365,0.125,0.0,0.0
B2,Pairwise Feature-Class Association,10b17940-3938-2467-8a7a-958300ba83d3,scene0069_01-scene0069_06-scene0069_09-scene0069_05-scene0069_08,canonical,5,2,frozen_full_history_cache,0.051851850003004074,0.11666665971279144,0.11666665971279144,0.09876543283462524,0.2222222238779068,0.2222222238779068,0.5079365372657776,0.5714285969734192,0.5714285969734192,0.5925925970077515,5,10,4,11,1,8,3,1,0,0.5,0.36363636363636365,0.125,0.0,0.0
B3,EMA Temporal Association,10b17940-3938-2467-8a7a-958300ba83d3,scene0069_01-scene0069_06-scene0069_09-scene0069_05-scene0069_08,canonical,5,2,frozen_full_history_cache,0.051851850003004074,0.11666665971279144,0.11666665971279144,0.09876543283462524,0.2222222238779068,0.2222222238779068,0.5079365372657776,0.5714285969734192,0.5714285969734192,0.5925925970077515,7,10,5,11,2,8,3,1,0,0.7,0.45454545454545453,0.25,0.0,0.0
B4,Full-History + Persistent-State Diagnostic,10b17940-3938-2467-8a7a-958300ba83d3,scene0069_01-scene0069_06-scene0069_09-scene0069_05-scene0069_08,canonical,5,2,frozen_full_history_cache,0.051851850003004074,0.11666665971279144,0.11666665971279144,0.09876543283462524,0.2222222238779068,0.2222222238779068,0.5079365372657776,0.5714285969734192,0.5714285969734192,0.5925925970077515,5,10,3,11,1,9,3,1,1,0.5,0.2727272727272727,0.1111111111111111,1.0,0.3333333333333333
FullHistoryNative,ReScene4D Full-History,10b17940-3938-2467-8a7a-958300ba83d3,scene0069_01-scene0069_06-scene0069_09-scene0069_05-scene0069_08,canonical,5,2,frozen_full_history_cache,0.051851850003004074,0.11666665971279144,0.11666665971279144,0.09876543283462524,0.2222222238779068,0.2222222238779068,0.5079365372657776,0.5714285969734192,0.5714285969734192,0.5925925970077515,10,10,11,11,1,1,3,1,0,1.0,1.0,1.0,0.0,0.0
Persist4D,Persist4D Persistent Entity State,10b17940-3938-2467-8a7a-958300ba83d3,scene0069_01-scene0069_06-scene0069_09-scene0069_05-scene0069_08,canonical,5,1,frozen_persist4d_cache,0.23456789553165436,0.3333333432674408,0.3333333432674408,0.2638888955116272,0.375,0.375,0.5714285969734192,0.5714285969734192,0.5714285969734192,0.800000011920929,1,14,1,14,0,13,5,0,0,0.07142857142857142,0.07142857142857142,0.0,,0.0
B1,Pairwise Feature Association,10b17940-3938-2467-8a7a-958300ba83d3,scene0069_01-scene0069_06-scene0069_09-scene0069_05-scene0069_08,reverse,2,2,frozen_full_history_cache,0.4197530746459961,0.4444444477558136,0.4523809850215912,0.4722222089767456,0.5,0.625,0.6041666865348816,0.75,0.75,0.7142857313156128,0,0,0,0,0,0,0,0,0,,,,,
B2,Pairwise Feature-Class Association,10b17940-3938-2467-8a7a-958300ba83d3,scene0069_01-scene0069_06-scene0069_09-scene0069_05-scene0069_08,reverse,2,2,frozen_full_history_cache,0.4197530746459961,0.4444444477558136,0.4523809850215912,0.4722222089767456,0.5,0.625,0.6041666865348816,0.75,0.75,0.7142857313156128,0,0,0,0,0,0,0,0,0,,,,,
B3,EMA Temporal Association,10b17940-3938-2467-8a7a-958300ba83d3,scene0069_01-scene0069_06-scene0069_09-scene0069_05-scene0069_08,reverse,2,2,frozen_full_history_cache,0.4197530746459961,0.4444444477558136,0.4523809850215912,0.4722222089767456,0.5,0.625,0.6041666865348816,0.75,0.75,0.7142857313156128,0,0,0,0,0,0,0,0,0,,,,,
B4,Full-History + Persistent-State Diagnostic,10b17940-3938-2467-8a7a-958300ba83d3,scene0069_01-scene0069_06-scene0069_09-scene0069_05-scene0069_08,reverse,2,2,frozen_full_history_cache,0.4197530746459961,0.4444444477558136,0.4523809850215912,0.4722222089767456,0.5,0.625,0.6041666865348816,0.75,0.75,0.7142857313156128,0,0,0,0,0,0,0,0,0,,,,,
FullHistoryNative,ReScene4D Full-History,10b17940-3938-2467-8a7a-958300ba83d3,scene0069_01-scene0069_06-scene0069_09-scene0069_05-scene0069_08,reverse,2,2,frozen_full_history_cache,0.4197530746459961,0.4444444477558136,0.4523809850215912,0.4722222089767456,0.5,0.625,0.6041666865348816,0.75,0.75,0.7142857313156128,0,0,0,0,0,0,0,0,0,,,,,
Persist4D,Persist4D Persistent Entity State,10b17940-3938-2467-8a7a-958300ba83d3,scene0069_01-scene0069_06-scene0069_09-scene0069_05-scene0069_08,reverse,2,1,frozen_persist4d_cache,0.43209877610206604,0.4444444477558136,0.4444444477558136,0.6481481194496155,0.6666666865348816,0.6666666865348816,0.4861111044883728,0.5,0.5,0.9722222089767456,0,3,0,3,0,3,0,0,0,0.0,0.0,0.0,,
B1,Pairwise Feature Association,10b17940-3938-2467-8a7a-958300ba83d3,scene0069_01-scene0069_06-scene0069_09-scene0069_05-scene0069_08,reverse,3,2,frozen_full_history_cache,0.08641975373029709,0.1111111119389534,0.2222222238779068,0.0972222238779068,0.125,0.25,0.6785714030265808,0.75,0.8571428656578064,0.761904776096344,0,2,0,2,0,2,0,0,0,0.0,0.0,0.0,,
B2,Pairwise Feature-Class Association,10b17940-3938-2467-8a7a-958300ba83d3,scene0069_01-scene0069_06-scene0069_09-scene0069_05-scene0069_08,reverse,3,2,frozen_full_history_cache,0.08641975373029709,0.1111111119389534,0.2222222238779068,0.0972222238779068,0.125,0.25,0.6785714030265808,0.75,0.8571428656578064,0.761904776096344,0,2,0,2,0,2,0,0,0,0.0,0.0,0.0,,
B3,EMA Temporal Association,10b17940-3938-2467-8a7a-958300ba83d3,scene0069_01-scene0069_06-scene0069_09-scene0069_05-scene0069_08,reverse,3,2,frozen_full_history_cache,0.08641975373029709,0.1111111119389534,0.2222222238779068,0.0972222238779068,0.125,0.25,0.6785714030265808,0.75,0.8571428656578064,0.761904776096344,0,2,0,2,0,2,0,0,0,0.0,0.0,0.0,,
B4,Full-History + Persistent-State Diagnostic,10b17940-3938-2467-8a7a-958300ba83d3,scene0069_01-scene0069_06-scene0069_09-scene0069_05-scene0069_08,reverse,3,2,frozen_full_history_cache,0.08641975373029709,0.1111111119389534,0.2222222238779068,0.0972222238779068,0.125,0.25,0.6785714030265808,0.75,0.8571428656578064,0.761904776096344,0,2,0,2,0,2,0,0,0,0.0,0.0,0.0,,
FullHistoryNative,ReScene4D Full-History,10b17940-3938-2467-8a7a-958300ba83d3,scene0069_01-scene0069_06-scene0069_09-scene0069_05-scene0069_08,reverse,3,2,frozen_full_history_cache,0.08641975373029709,0.1111111119389534,0.2222222238779068,0.0972222238779068,0.125,0.25,0.6785714030265808,0.75,0.8571428656578064,0.761904776096344,2,2,2,2,0,0,0,0,0,1.0,1.0,,,
Persist4D,Persist4D Persistent Entity State,10b17940-3938-2467-8a7a-958300ba83d3,scene0069_01-scene0069_06-scene0069_09-scene0069_05-scene0069_08,reverse,3,1,frozen_persist4d_cache,0.1975308656692505,0.2222222238779068,0.2222222238779068,0.29629629850387573,0.3333333432674408,0.3333333432674408,0.5396825671195984,0.5714285969734192,0.5714285969734192,0.6296296119689941,0,5,0,6,0,6,1,0,0,0.0,0.0,0.0,,0.0
B1,Pairwise Feature Association,10b17940-3938-2467-8a7a-958300ba83d3,scene0069_01-scene0069_06-scene0069_09-scene0069_05-scene0069_08,reverse,4,2,frozen_full_history_cache,0.08641975373029709,0.1111111119389534,0.1111111119389534,0.0972222238779068,0.125,0.125,0.8148148059844971,0.875,1.0,0.8703703880310059,0,5,0,6,0,6,2,0,0,0.0,0.0,0.0,,0.0
B2,Pairwise Feature-Class Association,10b17940-3938-2467-8a7a-958300ba83d3,scene0069_01-scene0069_06-scene0069_09-scene0069_05-scene0069_08,reverse,4,2,frozen_full_history_cache,0.08641975373029709,0.1111111119389534,0.1111111119389534,0.0972222238779068,0.125,0.125,0.8148148059844971,0.875,1.0,0.8703703880310059,0,5,0,6,0,6,2,0,0,0.0,0.0,0.0,,0.0
B3,EMA Temporal Association,10b17940-3938-2467-8a7a-958300ba83d3,scene0069_01-scene0069_06-scene0069_09-scene0069_05-scene0069_08,reverse,4,2,frozen_full_history_cache,0.08641975373029709,0.1111111119389534,0.1111111119389534,0.0972222238779068,0.125,0.125,0.8148148059844971,0.875,1.0,0.8703703880310059,0,5,0,6,0,6,2,0,0,0.0,0.0,0.0,,0.0
B4,Full-History + Persistent-State Diagnostic,10b17940-3938-2467-8a7a-958300ba83d3,scene0069_01-scene0069_06-scene0069_09-scene0069_05-scene0069_08,reverse,4,2,frozen_full_history_cache,0.08641975373029709,0.1111111119389534,0.1111111119389534,0.0972222238779068,0.125,0.125,0.8148148059844971,0.875,1.0,0.8703703880310059,0,5,0,6,0,6,2,0,0,0.0,0.0,0.0,,0.0
FullHistoryNative,ReScene4D Full-History,10b17940-3938-2467-8a7a-958300ba83d3,scene0069_01-scene0069_06-scene0069_09-scene0069_05-scene0069_08,reverse,4,2,frozen_full_history_cache,0.08641975373029709,0.1111111119389534,0.1111111119389534,0.0972222238779068,0.125,0.125,0.8148148059844971,0.875,1.0,0.8703703880310059,5,5,6,6,1,1,2,0,0,1.0,1.0,1.0,,0.0
Persist4D,Persist4D Persistent Entity State,10b17940-3938-2467-8a7a-958300ba83d3,scene0069_01-scene0069_06-scene0069_09-scene0069_05-scene0069_08,reverse,4,1,frozen_persist4d_cache,0.1975308656692505,0.2222222238779068,0.2222222238779068,0.29629629850387573,0.3333333432674408,0.3333333432674408,0.6296296119689941,0.6666666865348816,0.6666666865348816,0.9444444179534912,0,8,0,10,0,10,3,0,0,0.0,0.0,0.0,,0.0
B1,Pairwise Feature Association,10b17940-3938-2467-8a7a-958300ba83d3,scene0069_01-scene0069_06-scene0069_09-scene0069_05-scene0069_08,reverse,5,2,frozen_full_history_cache,0.17283950746059418,0.2222222238779068,0.2222222238779068,0.17283950746059418,0.2222222238779068,0.2222222238779068,0.7447089552879333,0.8214285969734192,1.0,0.7936508059501648,1,9,2,11,0,9,3,1,0,0.1111111111111111,0.18181818181818182,0.0,0.0,0.0
B2,Pairwise Feature-Class Association,10b17940-3938-2467-8a7a-958300ba83d3,scene0069_01-scene0069_06-scene0069_09-scene0069_05-scene0069_08,reverse,5,2,frozen_full_history_cache,0.17283950746059418,0.2222222238779068,0.2222222238779068,0.17283950746059418,0.2222222238779068,0.2222222238779068,0.7447089552879333,0.8214285969734192,1.0,0.7936508059501648,1,9,2,11,0,9,3,1,0,0.1111111111111111,0.18181818181818182,0.0,0.0,0.0
