method,reference_scene_id,master_sequence_id,order_id,horizon,deployment_id_switches,identity_transition_opportunities,normalized_id_switch_rate,fragmentation_count,fragmentation_opportunities,fragmentation_rate,merge_count,merge_opportunities,merge_rate,gap_opportunities,recovery_attempts,correct_recoveries,gap_recovery_accuracy,gap_recovery_recall,association_event_count,new_birth_count,false_birth_count,birth_rejected_count,tracker_input,identity_matching,cache_digest
B3,280d8ebb-6cc6-2788-9153-98959a2da801,scene0119_04-scene0119_00-scene0119_02-scene0119_03-scene0119_01,sha256_seed45,5,4,25,0.16,5,29,0.1724137931034483,2,26,0.07692307692307693,9,3,1,0.3333333333333333,0.1111111111111111,107,35,24,0,frozen_query_observation_no_gt,post_prediction_hungarian_iou_0.5,9ff21ef0920b5c2bf93b2eb2a232005e5c397da5772c64d4c5c26e1390558218
B4,280d8ebb-6cc6-2788-9153-98959a2da801,scene0119_04-scene0119_00-scene0119_02-scene0119_03-scene0119_01,sha256_seed45,5,3,25,0.12,2,29,0.06896551724137931,4,31,0.12903225806451613,9,3,2,0.6666666666666666,0.2222222222222222,107,25,14,0,frozen_query_observation_no_gt,post_prediction_hungarian_iou_0.5,9ff21ef0920b5c2bf93b2eb2a232005e5c397da5772c64d4c5c26e1390558218
B2,5630cfcf-12bf-2860-8784-83d28a611a83,scene0219_00-scene0219_03-scene0219_02-scene0219_01-scene0219_04,canonical,2,0,6,0.0,0,6,0.0,0,6,0.0,0,0,0,,,31,13,4,0,frozen_query_observation_no_gt,post_prediction_hungarian_iou_0.5,29ffeaf4111b3c5a4b250b7cf0cb941b62a2eba44b7e378e33861ddb32f27ec9
B3,5630cfcf-12bf-2860-8784-83d28a611a83,scene0219_00-scene0219_03-scene0219_02-scene0219_01-scene0219_04,canonical,2,0,6,0.0,0,6,0.0,0,6,0.0,0,0,0,,,31,13,4,0,frozen_query_observation_no_gt,post_prediction_hungarian_iou_0.5,29ffeaf4111b3c5a4b250b7cf0cb941b62a2eba44b7e378e33861ddb32f27ec9
B4,5630cfcf-12bf-2860-8784-83d28a611a83,scene0219_00-scene0219_03-scene0219_02-scene0219_01-scene0219_04,canonical,2,1,6,0.16666666666666666,1,6,0.16666666666666666,0,5,0.0,0,0,0,,,31,13,4,0,frozen_query_observation_no_gt,post_prediction_hungarian_iou_0.5,29ffeaf4111b3c5a4b250b7cf0cb941b62a2eba44b7e378e33861ddb32f27ec9
B2,5630cfcf-12bf-2860-8784-83d28a611a83,scene0219_00-scene0219_03-scene0219_02-scene0219_01-scene0219_04,canonical,3,0,10,0.0,0,11,0.0,0,11,0.0,0,0,0,,,46,14,5,0,frozen_query_observation_no_gt,post_prediction_hungarian_iou_0.5,29ffeaf4111b3c5a4b250b7cf0cb941b62a2eba44b7e378e33861ddb32f27ec9
B3,5630cfcf-12bf-2860-8784-83d28a611a83,scene0219_00-scene0219_03-scene0219_02-scene0219_01-scene0219_04,canonical,3,0,10,0.0,0,11,0.0,0,11,0.0,0,0,0,,,46,14,5,0,frozen_query_observation_no_gt,post_prediction_hungarian_iou_0.5,29ffeaf4111b3c5a4b250b7cf0cb941b62a2eba44b7e378e33861ddb32f27ec9
B4,5630cfcf-12bf-2860-8784-83d28a611a83,scene0219_00-scene0219_03-scene0219_02-scene0219_01-scene0219_04,canonical,3,1,10,0.1,1,11,0.09090909090909091,0,10,0.0,0,0,0,,,46,14,5,0,frozen_query_observation_no_gt,post_prediction_hungarian_iou_0.5,29ffeaf4111b3c5a4b250b7cf0cb941b62a2eba44b7e378e33861ddb32f27ec9
B2,5630cfcf-12bf-2860-8784-83d28a611a83,scene0219_00-scene0219_03-scene0219_02-scene0219_01-scene0219_04,canonical,4,1,14,0.07142857142857142,1,15,0.06666666666666667,0,14,0.0,0,0,0,,,61,16,6,0,frozen_query_observation_no_gt,post_prediction_hungarian_iou_0.5,29ffeaf4111b3c5a4b250b7cf0cb941b62a2eba44b7e378e33861ddb32f27ec9
B3,5630cfcf-12bf-2860-8784-83d28a611a83,scene0219_00-scene0219_03-scene0219_02-scene0219_01-scene0219_04,canonical,4,1,14,0.07142857142857142,1,15,0.06666666666666667,0,14,0.0,0,0,0,,,61,16,6,0,frozen_query_observation_no_gt,post_prediction_hungarian_iou_0.5,29ffeaf4111b3c5a4b250b7cf0cb941b62a2eba44b7e378e33861ddb32f27ec9
B4,5630cfcf-12bf-2860-8784-83d28a611a83,scene0219_00-scene0219_03-scene0219_02-scene0219_01-scene0219_04,canonical,4,2,14,0.14285714285714285,2,15,0.13333333333333333,0,13,0.0,0,0,0,,,61,16,6,0,frozen_query_observation_no_gt,post_prediction_hungarian_iou_0.5,29ffeaf4111b3c5a4b250b7cf0cb941b62a2eba44b7e378e33861ddb32f27ec9
B2,5630cfcf-12bf-2860-8784-83d28a611a83,scene0219_00-scene0219_03-scene0219_02-scene0219_01-scene0219_04,canonical,5,2,17,0.11764705882352941,3,20,0.15,0,17,0.0,1,1,0,0.0,0.0,78,19,9,0,frozen_query_observation_no_gt,post_prediction_hungarian_iou_0.5,29ffeaf4111b3c5a4b250b7cf0cb941b62a2eba44b7e378e33861ddb32f27ec9
B3,5630cfcf-12bf-2860-8784-83d28a611a83,scene0219_00-scene0219_03-scene0219_02-scene0219_01-scene0219_04,canonical,5,2,17,0.11764705882352941,3,20,0.15,0,17,0.0,1,1,0,0.0,0.0,78,19,9,0,frozen_query_observation_no_gt,post_prediction_hungarian_iou_0.5,29ffeaf4111b3c5a4b250b7cf0cb941b62a2eba44b7e378e33861ddb32f27ec9
B4,5630cfcf-12bf-2860-8784-83d28a611a83,scene0219_00-scene0219_03-scene0219_02-scene0219_01-scene0219_04,canonical,5,3,17,0.17647058823529413,2,20,0.1,0,18,0.0,1,1,1,1.0,1.0,78,16,6,0,frozen_query_observation_no_gt,post_prediction_hungarian_iou_0.5,29ffeaf4111b3c5a4b250b7cf0cb941b62a2eba44b7e378e33861ddb32f27ec9
B2,5630cfcf-12bf-2860-8784-83d28a611a83,scene0219_00-scene0219_03-scene0219_02-scene0219_01-scene0219_04,reverse,2,0,2,0.0,0,2,0.0,0,2,0.0,0,0,0,,,30,14,7,0,frozen_query_observation_no_gt,post_prediction_hungarian_iou_0.5,b9004641495c6a7d4833453d41f6a564f6454453411e87752af89b6f4cc64107
B3,5630cfcf-12bf-2860-8784-83d28a611a83,scene0219_00-scene0219_03-scene0219_02-scene0219_01-scene0219_04,reverse,2,0,2,0.0,0,2,0.0,0,2,0.0,0,0,0,,,30,14,7,0,frozen_query_observation_no_gt,post_prediction_hungarian_iou_0.5,b9004641495c6a7d4833453d41f6a564f6454453411e87752af89b6f4cc64107
B4,5630cfcf-12bf-2860-8784-83d28a611a83,scene0219_00-scene0219_03-scene0219_02-scene0219_01-scene0219_04,reverse,2,0,2,0.0,0,2,0.0,0,2,0.0,0,0,0,,,30,14,7,0,frozen_query_observation_no_gt,post_prediction_hungarian_iou_0.5,b9004641495c6a7d4833453d41f6a564f6454453411e87752af89b6f4cc64107
B2,5630cfcf-12bf-2860-8784-83d28a611a83,scene0219_00-scene0219_03-scene0219_02-scene0219_01-scene0219_04,reverse,3,0,4,0.0,1,5,0.2,0,4,0.0,0,0,0,,,45,17,9,0,frozen_query_observation_no_gt,post_prediction_hungarian_iou_0.5,b9004641495c6a7d4833453d41f6a564f6454453411e87752af89b6f4cc64107
B3,5630cfcf-12bf-2860-8784-83d28a611a83,scene0219_00-scene0219_03-scene0219_02-scene0219_01-scene0219_04,reverse,3,0,4,0.0,1,5,0.2,0,4,0.0,0,0,0,,,45,17,9,0,frozen_query_observation_no_gt,post_prediction_hungarian_iou_0.5,b9004641495c6a7d4833453d41f6a564f6454453411e87752af89b6f4cc64107
B4,5630cfcf-12bf-2860-8784-83d28a611a83,scene0219_00-scene0219_03-scene0219_02-scene0219_01-scene0219_04,reverse,3,0,4,0.0,0,5,0.0,0,5,0.0,0,0,0,,,45,14,7,0,frozen_query_observation_no_gt,post_prediction_hungarian_iou_0.5,b9004641495c6a7d4833453d41f6a564f6454453411e87752af89b6f4cc64107
B2,5630cfcf-12bf-2860-8784-83d28a611a83,scene0219_00-scene0219_03-scene0219_02-scene0219_01-scene0219_04,reverse,4,0,8,0.0,3,12,0.25,0,9,0.0,1,1,0,0.0,0.0,59,18,10,0,frozen_query_observation_no_gt,post_prediction_hungarian_iou_0.5,b9004641495c6a7d4833453d41f6a564f6454453411e87752af89b6f4cc64107
B3,5630cfcf-12bf-2860-8784-83d28a611a83,scene0219_00-scene0219_03-scene0219_02-scene0219_01-scene0219_04,reverse,4,0,8,0.0,3,12,0.25,0,9,0.0,1,1,0,0.0,0.0,59,18,10,0,frozen_query_observation_no_gt,post_prediction_hungarian_iou_0.5,b9004641495c6a7d4833453d41f6a564f6454453411e87752af89b6f4cc64107
B4,5630cfcf-12bf-2860-8784-83d28a611a83,scene0219_00-scene0219_03-scene0219_02-scene0219_01-scene0219_04,reverse,4,0,8,0.0,0,12,0.0,0,12,0.0,1,1,1,1.0,1.0,59,14,7,0,frozen_query_observation_no_gt,post_prediction_hungarian_iou_0.5,b9004641495c6a7d4833453d41f6a564f6454453411e87752af89b6f4cc64107
B2,5630cfcf-12bf-2860-8784-83d28a611a83,scene0219_00-scene0219_03-scene0219_02-scene0219_01-scene0219_04,reverse,5,0,14,0.0,3,18,0.16666666666666666,0,15,0.0,1,1,0,0.0,0.0,74,19,11,0,frozen_query_observation_no_gt,post_prediction_hungarian_iou_0.5,b9004641495c6a7d4833453d41f6a564f6454453411e87752af89b6f4cc64107
B3,5630cfcf-12bf-2860-8784-83d28a611a83,scene0219_00-scene0219_03-scene0219_02-scene0219_01-scene0219_04,reverse,5,0,14,0.0,3,18,0.16666666666666666,0,15,0.0,1,1,0,0.0,0.0,74,19,11,0,frozen_query_observation_no_gt,post_prediction_hungarian_iou_0.5,b9004641495c6a7d4833453d41f6a564f6454453411e87752af89b6f4cc64107
B4,5630cfcf-12bf-2860-8784-83d28a611a83,scene0219_00-scene0219_03-scene0219_02-scene0219_01-scene0219_04,reverse,5,0,14,0.0,0,18,0.0,0,18,0.0,1,1,1,1.0,1.0,74,15,8,0,frozen_query_observation_no_gt,post_prediction_hungarian_iou_0.5,b9004641495c6a7d4833453d41f6a564f6454453411e87752af89b6f4cc64107
B2,5630cfcf-12bf-2860-8784-83d28a611a83,scene0219_00-scene0219_03-scene0219_02-scene0219_01-scene0219_04,sha256_seed45,2,0,5,0.0,0,5,0.0,0,5,0.0,0,0,0,,,30,12,6,0,frozen_query_observation_no_gt,post_prediction_hungarian_iou_0.5,b317a033326f4c996335e3c7765140065e54444e9855ded51f6a055644c668a2
B3,5630cfcf-12bf-2860-8784-83d28a611a83,scene0219_00-scene0219_03-scene0219_02-scene0219_01-scene0219_04,sha256_seed45,2,0,5,0.0,0,5,0.0,0,5,0.0,0,0,0,,,30,12,6,0,frozen_query_observation_no_gt,post_prediction_hungarian_iou_0.5,b317a033326f4c996335e3c7765140065e54444e9855ded51f6a055644c668a2
B4,5630cfcf-12bf-2860-8784-83d28a611a83,scene0219_00-scene0219_03-scene0219_02-scene0219_01-scene0219_04,sha256_seed45,2,0,5,0.0,0,5,0.0,0,5,0.0,0,0,0,,,30,12,6,0,frozen_query_observation_no_gt,post_prediction_hungarian_iou_0.5,b317a033326f4c996335e3c7765140065e54444e9855ded51f6a055644c668a2
B2,5630cfcf-12bf-2860-8784-83d28a611a83,scene0219_00-scene0219_03-scene0219_02-scene0219_01-scene0219_04,sha256_seed45,3,1,10,0.1,1,10,0.1,0,9,0.0,0,0,0,,,46,13,7,0,frozen_query_observation_no_gt,post_prediction_hungarian_iou_0.5,b317a033326f4c996335e3c7765140065e54444e9855ded51f6a055644c668a2
B3,5630cfcf-12bf-2860-8784-83d28a611a83,scene0219_00-scene0219_03-scene0219_02-scene0219_01-scene0219_04,sha256_seed45,3,0,10,0.0,0,10,0.0,0,10,0.0,0,0,0,,,46,13,7,0,frozen_query_observation_no_gt,post_prediction_hungarian_iou_0.5,b317a033326f4c996335e3c7765140065e54444e9855ded51f6a055644c668a2
B4,5630cfcf-12bf-2860-8784-83d28a611a83,scene0219_00-scene0219_03-scene0219_02-scene0219_01-scene0219_04,sha256_seed45,3,0,10,0.0,0,10,0.0,0,10,0.0,0,0,0,,,46,13,7,0,frozen_query_observation_no_gt,post_prediction_hungarian_iou_0.5,b317a033326f4c996335e3c7765140065e54444e9855ded51f6a055644c668a2
B2,5630cfcf-12bf-2860-8784-83d28a611a83,scene0219_00-scene0219_03-scene0219_02-scene0219_01-scene0219_04,sha256_seed45,4,3,13,0.23076923076923078,2,13,0.15384615384615385,0,11,0.0,0,0,0,,,61,15,8,0,frozen_query_observation_no_gt,post_prediction_hungarian_iou_0.5,b317a033326f4c996335e3c7765140065e54444e9855ded51f6a055644c668a2
B3,5630cfcf-12bf-2860-8784-83d28a611a83,scene0219_00-scene0219_03-scene0219_02-scene0219_01-scene0219_04,sha256_seed45,4,2,13,0.15384615384615385,2,13,0.15384615384615385,0,11,0.0,0,0,0,,,61,15,8,0,frozen_query_observation_no_gt,post_prediction_hungarian_iou_0.5,b317a033326f4c996335e3c7765140065e54444e9855ded51f6a055644c668a2
B4,5630cfcf-12bf-2860-8784-83d28a611a83,scene0219_00-scene0219_03-scene0219_02-scene0219_01-scene0219_04,sha256_seed45,4,1,13,0.07692307692307693,1,13,0.07692307692307693,0,12,0.0,0,0,0,,,61,15,8,0,frozen_query_observation_no_gt,post_prediction_hungarian_iou_0.5,b317a033326f4c996335e3c7765140065e54444e9855ded51f6a055644c668a2
B2,5630cfcf-12bf-2860-8784-83d28a611a83,scene0219_00-scene0219_03-scene0219_02-scene0219_01-scene0219_04,sha256_seed45,5,4,16,0.25,4,19,0.21052631578947367,0,15,0.0,1,1,0,0.0,0.0,78,18,11,0,frozen_query_observation_no_gt,post_prediction_hungarian_iou_0.5,b317a033326f4c996335e3c7765140065e54444e9855ded51f6a055644c668a2
B3,5630cfcf-12bf-2860-8784-83d28a611a83,scene0219_00-scene0219_03-scene0219_02-scene0219_01-scene0219_04,sha256_seed45,5,3,16,0.1875,4,19,0.21052631578947367,0,15,0.0,1,1,0,0.0,0.0,78,18,11,0,frozen_query_observation_no_gt,post_prediction_hungarian_iou_0.5,b317a033326f4c996335e3c7765140065e54444e9855ded51f6a055644c668a2
B4,5630cfcf-12bf-2860-8784-83d28a611a83,scene0219_00-scene0219_03-scene0219_02-scene0219_01-scene0219_04,sha256_seed45,5,2,16,0.125,1,19,0.05263157894736842,0,18,0.0,1,1,1,1.0,1.0,78,15,8,0,frozen_query_observation_no_gt,post_prediction_hungarian_iou_0.5,b317a033326f4c996335e3c7765140065e54444e9855ded51f6a055644c668a2
B2,5630cfcf-12bf-2860-8784-83d28a611a83,scene0219_01-scene0219_04-scene0219_00-scene0219_03-scene0219_02,canonical,2,0,1,0.0,0,1,0.0,0,1,0.0,0,0,0,,,32,12,4,0,frozen_query_observation_no_gt,post_prediction_hungarian_iou_0.5,bb11639b529f85d724905dc1b22a9c33efd359a13d1394ee363e1692c52a8fcc
B3,5630cfcf-12bf-2860-8784-83d28a611a83,scene0219_01-scene0219_04-scene0219_00-scene0219_03-scene0219_02,canonical,2,0,1,0.0,0,1,0.0,0,1,0.0,0,0,0,,,32,12,4,0,frozen_query_observation_no_gt,post_prediction_hungarian_iou_0.5,bb11639b529f85d724905dc1b22a9c33efd359a13d1394ee363e1692c52a8fcc
B4,5630cfcf-12bf-2860-8784-83d28a611a83,scene0219_01-scene0219_04-scene0219_00-scene0219_03-scene0219_02,canonical,2,0,1,0.0,0,1,0.0,0,1,0.0,0,0,0,,,32,12,4,0,frozen_query_observation_no_gt,post_prediction_hungarian_iou_0.5,bb11639b529f85d724905dc1b22a9c33efd359a13d1394ee363e1692c52a8fcc
B2,5630cfcf-12bf-2860-8784-83d28a611a83,scene0219_01-scene0219_04-scene0219_00-scene0219_03-scene0219_02,canonical,3,0,6,0.0,0,6,0.0,0,6,0.0,0,0,0,,,47,13,5,0,frozen_query_observation_no_gt,post_prediction_hungarian_iou_0.5,bb11639b529f85d724905dc1b22a9c33efd359a13d1394ee363e1692c52a8fcc
B3,5630cfcf-12bf-2860-8784-83d28a611a83,scene0219_01-scene0219_04-scene0219_00-scene0219_03-scene0219_02,canonical,3,0,6,0.0,0,6,0.0,0,6,0.0,0,0,0,,,47,13,5,0,frozen_query_observation_no_gt,post_prediction_hungarian_iou_0.5,bb11639b529f85d724905dc1b22a9c33efd359a13d1394ee363e1692c52a8fcc
B4,5630cfcf-12bf-2860-8784-83d28a611a83,scene0219_01-scene0219_04-scene0219_00-scene0219_03-scene0219_02,canonical,3,0,6,0.0,0,6,0.0,0,6,0.0,0,0,0,,,47,13,5,0,frozen_query_observation_no_gt,post_prediction_hungarian_iou_0.5,bb11639b529f85d724905dc1b22a9c33efd359a13d1394ee363e1692c52a8fcc
B2,5630cfcf-12bf-2860-8784-83d28a611a83,scene0219_01-scene0219_04-scene0219_00-scene0219_03-scene0219_02,canonical,4,0,12,0.0,0,12,0.0,0,12,0.0,0,0,0,,,63,14,5,0,frozen_query_observation_no_gt,post_prediction_hungarian_iou_0.5,bb11639b529f85d724905dc1b22a9c33efd359a13d1394ee363e1692c52a8fcc
B3,5630cfcf-12bf-2860-8784-83d28a611a83,scene0219_01-scene0219_04-scene0219_00-scene0219_03-scene0219_02,canonical,4,0,12,0.0,0,12,0.0,0,12,0.0,0,0,0,,,63,14,5,0,frozen_query_observation_no_gt,post_prediction_hungarian_iou_0.5,bb11639b529f85d724905dc1b22a9c33efd359a13d1394ee363e1692c52a8fcc
B4,5630cfcf-12bf-2860-8784-83d28a611a83,scene0219_01-scene0219_04-scene0219_00-scene0219_03-scene0219_02,canonical,4,0,12,0.0,0,12,0.0,0,12,0.0,0,0,0,,,63,14,5,0,frozen_query_observation_no_gt,post_prediction_hungarian_iou_0.5,bb11639b529f85d724905dc1b22a9c33efd359a13d1394ee363e1692c52a8fcc
B2,5630cfcf-12bf-2860-8784-83d28a611a83,scene0219_01-scene0219_04-scene0219_00-scene0219_03-scene0219_02,canonical,5,0,16,0.0,0,18,0.0,0,18,0.0,0,0,0,,,78,15,6,0,frozen_query_observation_no_gt,post_prediction_hungarian_iou_0.5,bb11639b529f85d724905dc1b22a9c33efd359a13d1394ee363e1692c52a8fcc
B3,5630cfcf-12bf-2860-8784-83d28a611a83,scene0219_01-scene0219_04-scene0219_00-scene0219_03-scene0219_02,canonical,5,0,16,0.0,0,18,0.0,0,18,0.0,0,0,0,,,78,15,6,0,frozen_query_observation_no_gt,post_prediction_hungarian_iou_0.5,bb11639b529f85d724905dc1b22a9c33efd359a13d1394ee363e1692c52a8fcc
B4,5630cfcf-12bf-2860-8784-83d28a611a83,scene0219_01-scene0219_04-scene0219_00-scene0219_03-scene0219_02,canonical,5,0,16,0.0,0,18,0.0,0,18,0.0,0,0,0,,,78,15,6,0,frozen_query_observation_no_gt,post_prediction_hungarian_iou_0.5,bb11639b529f85d724905dc1b22a9c33efd359a13d1394ee363e1692c52a8fcc
B2,5630cfcf-12bf-2860-8784-83d28a611a83,scene0219_01-scene0219_04-scene0219_00-scene0219_03-scene0219_02,reverse,2,0,4,0.0,0,4,0.0,0,4,0.0,0,0,0,,,29,11,5,0,frozen_query_observation_no_gt,post_prediction_hungarian_iou_0.5,493bd1d09b3c512ba09c23e00381ea52c98a7630d6f32d51efbdd126332b8076
B3,5630cfcf-12bf-2860-8784-83d28a611a83,scene0219_01-scene0219_04-scene0219_00-scene0219_03-scene0219_02,reverse,2,0,4,0.0,0,4,0.0,0,4,0.0,0,0,0,,,29,11,5,0,frozen_query_observation_no_gt,post_prediction_hungarian_iou_0.5,493bd1d09b3c512ba09c23e00381ea52c98a7630d6f32d51efbdd126332b8076
B4,5630cfcf-12bf-2860-8784-83d28a611a83,scene0219_01-scene0219_04-scene0219_00-scene0219_03-scene0219_02,reverse,2,0,4,0.0,0,4,0.0,0,4,0.0,0,0,0,,,29,11,5,0,frozen_query_observation_no_gt,post_prediction_hungarian_iou_0.5,493bd1d09b3c512ba09c23e00381ea52c98a7630d6f32d51efbdd126332b8076
B2,5630cfcf-12bf-2860-8784-83d28a611a83,scene0219_01-scene0219_04-scene0219_00-scene0219_03-scene0219_02,reverse,3,0,10,0.0,0,10,0.0,0,10,0.0,0,0,0,,,44,12,6,0,frozen_query_observation_no_gt,post_prediction_hungarian_iou_0.5,493bd1d09b3c512ba09c23e00381ea52c98a7630d6f32d51efbdd126332b8076
B3,5630cfcf-12bf-2860-8784-83d28a611a83,scene0219_01-scene0219_04-scene0219_00-scene0219_03-scene0219_02,reverse,3,0,10,0.0,0,10,0.0,0,10,0.0,0,0,0,,,44,12,6,0,frozen_query_observation_no_gt,post_prediction_hungarian_iou_0.5,493bd1d09b3c512ba09c23e00381ea52c98a7630d6f32d51efbdd126332b8076
B4,5630cfcf-12bf-2860-8784-83d28a611a83,scene0219_01-scene0219_04-scene0219_00-scene0219_03-scene0219_02,reverse,3,0,10,0.0,0,10,0.0,0,10,0.0,0,0,0,,,44,12,6,0,frozen_query_observation_no_gt,post_prediction_hungarian_iou_0.5,493bd1d09b3c512ba09c23e00381ea52c98a7630d6f32d51efbdd126332b8076
B2,5630cfcf-12bf-2860-8784-83d28a611a83,scene0219_01-scene0219_04-scene0219_00-scene0219_03-scene0219_02,reverse,4,0,14,0.0,0,14,0.0,0,14,0.0,0,0,0,,,63,14,7,0,frozen_query_observation_no_gt,post_prediction_hungarian_iou_0.5,493bd1d09b3c512ba09c23e00381ea52c98a7630d6f32d51efbdd126332b8076
B3,5630cfcf-12bf-2860-8784-83d28a611a83,scene0219_01-scene0219_04-scene0219_00-scene0219_03-scene0219_02,reverse,4,0,14,0.0,0,14,0.0,0,14,0.0,0,0,0,,,63,14,7,0,frozen_query_observation_no_gt,post_prediction_hungarian_iou_0.5,493bd1d09b3c512ba09c23e00381ea52c98a7630d6f32d51efbdd126332b8076
B4,5630cfcf-12bf-2860-8784-83d28a611a83,scene0219_01-scene0219_04-scene0219_00-scene0219_03-scene0219_02,reverse,4,0,14,0.0,0,14,0.0,0,14,0.0,0,0,0,,,63,13,7,0,frozen_query_observation_no_gt,post_prediction_hungarian_iou_0.5,493bd1d09b3c512ba09c23e00381ea52c98a7630d6f32d51efbdd126332b8076
B2,5630cfcf-12bf-2860-8784-83d28a611a83,scene0219_01-scene0219_04-scene0219_00-scene0219_03-scene0219_02,reverse,5,0,16,0.0,0,17,0.0,0,17,0.0,0,0,0,,,78,15,8,0,frozen_query_observation_no_gt,post_prediction_hungarian_iou_0.5,493bd1d09b3c512ba09c23e00381ea52c98a7630d6f32d51efbdd126332b8076
B3,5630cfcf-12bf-2860-8784-83d28a611a83,scene0219_01-scene0219_04-scene0219_00-scene0219_03-scene0219_02,reverse,5,0,16,0.0,0,17,0.0,0,17,0.0,0,0,0,,,78,15,8,0,frozen_query_observation_no_gt,post_prediction_hungarian_iou_0.5,493bd1d09b3c512ba09c23e00381ea52c98a7630d6f32d51efbdd126332b8076
B4,5630cfcf-12bf-2860-8784-83d28a611a83,scene0219_01-scene0219_04-scene0219_00-scene0219_03-scene0219_02,reverse,5,0,16,0.0,0,17,0.0,0,17,0.0,0,0,0,,,78,15,8,0,frozen_query_observation_no_gt,post_prediction_hungarian_iou_0.5,493bd1d09b3c512ba09c23e00381ea52c98a7630d6f32d51efbdd126332b8076
B2,5630cfcf-12bf-2860-8784-83d28a611a83,scene0219_01-scene0219_04-scene0219_00-scene0219_03-scene0219_02,sha256_seed45,2,0,5,0.0,0,5,0.0,0,5,0.0,0,0,0,,,30,12,6,0,frozen_query_observation_no_gt,post_prediction_hungarian_iou_0.5,b317a033326f4c996335e3c7765140065e54444e9855ded51f6a055644c668a2
B3,5630cfcf-12bf-2860-8784-83d28a611a83,scene0219_01-scene0219_04-scene0219_00-scene0219_03-scene0219_02,sha256_seed45,2,0,5,0.0,0,5,0.0,0,5,0.0,0,0,0,,,30,12,6,0,frozen_query_observation_no_gt,post_prediction_hungarian_iou_0.5,b317a033326f4c996335e3c7765140065e54444e9855ded51f6a055644c668a2
B4,5630cfcf-12bf-2860-8784-83d28a611a83,scene0219_01-scene0219_04-scene0219_00-scene0219_03-scene0219_02,sha256_seed45,2,0,5,0.0,0,5,0.0,0,5,0.0,0,0,0,,,30,12,6,0,frozen_query_observation_no_gt,post_prediction_hungarian_iou_0.5,b317a033326f4c996335e3c7765140065e54444e9855ded51f6a055644c668a2
B2,5630cfcf-12bf-2860-8784-83d28a611a83,scene0219_01-scene0219_04-scene0219_00-scene0219_03-scene0219_02,sha256_seed45,3,1,10,0.1,1,10,0.1,0,9,0.0,0,0,0,,,46,13,7,0,frozen_query_observation_no_gt,post_prediction_hungarian_iou_0.5,b317a033326f4c996335e3c7765140065e54444e9855ded51f6a055644c668a2
B3,5630cfcf-12bf-2860-8784-83d28a611a83,scene0219_01-scene0219_04-scene0219_00-scene0219_03-scene0219_02,sha256_seed45,3,0,10,0.0,0,10,0.0,0,10,0.0,0,0,0,,,46,13,7,0,frozen_query_observation_no_gt,post_prediction_hungarian_iou_0.5,b317a033326f4c996335e3c7765140065e54444e9855ded51f6a055644c668a2
B4,5630cfcf-12bf-2860-8784-83d28a611a83,scene0219_01-scene0219_04-scene0219_00-scene0219_03-scene0219_02,sha256_seed45,3,0,10,0.0,0,10,0.0,0,10,0.0,0,0,0,,,46,13,7,0,frozen_query_observation_no_gt,post_prediction_hungarian_iou_0.5,b317a033326f4c996335e3c7765140065e54444e9855ded51f6a055644c668a2
B2,5630cfcf-12bf-2860-8784-83d28a611a83,scene0219_01-scene0219_04-scene0219_00-scene0219_03-scene0219_02,sha256_seed45,4,3,13,0.23076923076923078,2,13,0.15384615384615385,0,11,0.0,0,0,0,,,61,15,8,0,frozen_query_observation_no_gt,post_prediction_hungarian_iou_0.5,b317a033326f4c996335e3c7765140065e54444e9855ded51f6a055644c668a2
B3,5630cfcf-12bf-2860-8784-83d28a611a83,scene0219_01-scene0219_04-scene0219_00-scene0219_03-scene0219_02,sha256_seed45,4,2,13,0.15384615384615385,2,13,0.15384615384615385,0,11,0.0,0,0,0,,,61,15,8,0,frozen_query_observation_no_gt,post_prediction_hungarian_iou_0.5,b317a033326f4c996335e3c7765140065e54444e9855ded51f6a055644c668a2
B4,5630cfcf-12bf-2860-8784-83d28a611a83,scene0219_01-scene0219_04-scene0219_00-scene0219_03-scene0219_02,sha256_seed45,4,1,13,0.07692307692307693,1,13,0.07692307692307693,0,12,0.0,0,0,0,,,61,15,8,0,frozen_query_observation_no_gt,post_prediction_hungarian_iou_0.5,b317a033326f4c996335e3c7765140065e54444e9855ded51f6a055644c668a2
B2,5630cfcf-12bf-2860-8784-83d28a611a83,scene0219_01-scene0219_04-scene0219_00-scene0219_03-scene0219_02,sha256_seed45,5,4,16,0.25,4,19,0.21052631578947367,0,15,0.0,1,1,0,0.0,0.0,78,18,11,0,frozen_query_observation_no_gt,post_prediction_hungarian_iou_0.5,b317a033326f4c996335e3c7765140065e54444e9855ded51f6a055644c668a2
B3,5630cfcf-12bf-2860-8784-83d28a611a83,scene0219_01-scene0219_04-scene0219_00-scene0219_03-scene0219_02,sha256_seed45,5,3,16,0.1875,4,19,0.21052631578947367,0,15,0.0,1,1,0,0.0,0.0,78,18,11,0,frozen_query_observation_no_gt,post_prediction_hungarian_iou_0.5,b317a033326f4c996335e3c7765140065e54444e9855ded51f6a055644c668a2
